source_block,dataset,model,feature_set,mean_full_pool_mape,n_feature_trials,best_acquisition,best_median_relative_improvement_pct,best_representative_trial,best_representative_relative_improvement_pct,worst_acquisition,worst_median_relative_improvement_pct,worst_representative_trial,worst_representative_relative_improvement_pct,random_acquisition,panel_a_labelled_n,panel_a_labelled_fraction,best_operational_labelled_n,worst_operational_labelled_n,embedding_reference_trial,panel_c_endpoint_labelled_fraction,index,source_index,cell_name,lifetime,split_assignment,embedding_x,embedding_y,best_selected,worst_selected,best_trial_pool,worst_trial_pool,selection_membership,role,acquisition,nominal_fraction,plot_fraction,mape_mean,mape_min,mape_max,mape_sd,n_trials,labelled_n,achieved_fraction,mape_sem,signed_error_grid,density_mean,density_sem,bandwidth,n_holdout_samples,trial,pool_n,fraction_distance,panel,panel_c_endpoint_fraction
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,55.0,55.0,PredictionDiagnostics_000193_00024B,340.6098389882013,pool,0.6260357741076774,0.5288174745540754,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,56.0,56.0,PredictionDiagnostics_000194_000242,332.0589309336826,pool,0.6788282262876312,0.49051765819423193,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,57.0,57.0,PredictionDiagnostics_000195_00024C,378.0140538821147,pool,0.6829373159240285,0.4993640099099511,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,58.0,58.0,PreDiag_000199_0000DA,604.8031761974718,pool,0.5540468235667702,0.146207851333435,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,59.0,59.0,PreDiag_000235_00021E,371.8856033165356,pool,0.5447572805291074,0.23388793302668956,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,60.0,60.0,PreDiag_000259_00021B,368.4083064907337,pool,0.6281428673949284,0.31910972830669637,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,61.0,61.0,PreDiag_000260_0000C9,657.0772593620544,pool,1.0,0.011849767775050875,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,62.0,62.0,PreDiag_000261_0000C8,597.2137452295761,holdout,0.9949684437859253,0.013612168690768056,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,63.0,63.0,PreDiag_000262_0000C7,573.6615200576214,pool,0.8138495378736406,0.4129223223735061,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,64.0,64.0,PreDiag_000266_0000D5,483.00851143660486,holdout,0.9991501615153087,0.06825894651508507,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,65.0,65.0,PreDiag_000277_0000D3,386.35557528969736,pool,0.9005029393668106,0.5162996427068044,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,66.0,66.0,PreDiag_000284_00022D,754.6179897631708,pool,0.9587891079128247,0.017867089941400616,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,67.0,67.0,PreDiag_000288_000234,308.9701515866253,pool,0.9839439557201191,0.044032341179240674,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,68.0,68.0,PreDiag_000296_00270E,610.8359903309586,pool,0.823232800298473,0.22420922203528168,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,69.0,69.0,PreDiag_000297_00270F,452.8743316243826,pool,0.9162254770896376,0.5147306822919742,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,70.0,70.0,PreDiag_000308_0001A0,296.7326193165679,pool,0.5792585248472759,0.7866965201338209,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,72.0,72.0,PreDiag_000310_00019A,252.135300103698,pool,0.5937973406685305,0.7708464484427837,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,73.0,73.0,PreDiag_000311_000199,99.18474444997858,pool,0.258815957205647,0.6189904271951928,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,74.0,74.0,PreDiag_000312_000198,103.67415169994013,pool,0.28507678473832826,0.6173349595540273,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,75.0,75.0,PreDiag_000313_000197,149.77412740257134,pool,0.29298960703707916,0.6091981726861337,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
