source_block,dataset,model,feature_set,mean_full_pool_mape,n_feature_trials,best_acquisition,best_median_relative_improvement_pct,best_representative_trial,best_representative_relative_improvement_pct,worst_acquisition,worst_median_relative_improvement_pct,worst_representative_trial,worst_representative_relative_improvement_pct,random_acquisition,panel_a_labelled_n,panel_a_labelled_fraction,best_operational_labelled_n,worst_operational_labelled_n,embedding_reference_trial,panel_c_endpoint_labelled_fraction,index,source_index,cell_name,lifetime,split_assignment,embedding_x,embedding_y,best_selected,worst_selected,best_trial_pool,worst_trial_pool,selection_membership,role,acquisition,nominal_fraction,plot_fraction,mape_mean,mape_min,mape_max,mape_sd,n_trials,labelled_n,achieved_fraction,mape_sem,signed_error_grid,density_mean,density_sem,bandwidth,n_holdout_samples,trial,pool_n,fraction_distance,panel,panel_c_endpoint_fraction
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,106.03868893416353,0.0002482874116192101,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,107.22464683261745,0.0001505942327768144,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,108.4106047310714,8.621385788482219e-05,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,109.59656262952532,4.6558873605846175e-05,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,110.78252052797924,2.3706309906565477e-05,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,111.96847842643317,1.1375559070672764e-05,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,113.15443632488709,5.142409755656772e-06,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,114.34039422334104,2.1893035647269e-06,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,115.52635212179496,8.77545730162588e-07,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,116.71231002024888,3.3109526488608124e-07,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,117.8982679187028,1.1756119420556502e-07,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,119.08422581715675,3.927557152046396e-08,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,120.27018371561067,1.2344055259409765e-08,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,121.45614161406459,3.6492828990897784e-09,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,122.64209951251851,1.0146495633727951e-09,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,123.82805741097243,2.6529805594408556e-10,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,125.01401530942638,6.522549016424115e-11,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,126.1999732078803,1.507739584661139e-11,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,127.38593110633423,3.276615289848376e-12,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,128.57188900478815,6.693953239089012e-13,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,129.7578469032421,1.2854912263486368e-13,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,130.94380480169602,2.3203777934409955e-14,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,132.12976270014994,3.936659487245704e-15,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,133.31572059860386,6.277045022144265e-16,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,134.5016784970578,9.406359655187017e-17,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,135.68763639551173,1.3246751488760805e-17,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,136.87359429396565,1.753084502072132e-18,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,138.05955219241957,2.18015634679121e-19,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,139.2455100908735,2.5477146546358295e-20,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,140.43146798932744,2.797567304276136e-21,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,141.61742588778137,2.886464922454147e-22,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,142.8033837862353,2.798326500539248e-23,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,143.9893416846892,2.5489900575854646e-24,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,145.17529958314316,2.1815625890186453e-25,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,146.36125748159708,1.7542434793294693e-26,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,147.547215380051,1.3253429813852535e-27,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,148.73317327850492,9.407562054726692e-29,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,149.91913117695884,6.273805325428242e-30,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,151.1050890754128,3.930840037122149e-31,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,152.2910469738667,2.3138531697942376e-32,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,153.47700487232063,1.2796123980103736e-33,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,154.66296277077456,6.648287620374427e-35,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,155.8489206692285,3.245089798403132e-36,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,157.03487856768243,1.4880802287237361e-37,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,158.22083646613635,6.410709678069205e-39,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,159.40679436459027,2.5945598132583637e-40,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,160.5927522630442,9.864997645787271e-42,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,161.77871016149814,3.5237421209591016e-43,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,162.96466805995203,1.1824516178578963e-44,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,164.150625958406,3.727633761939029e-46,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,165.33658385685993,1.1039573712178727e-47,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,166.52254175531385,3.0714208845471207e-49,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,167.70849965376777,8.027738175715401e-51,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,168.8944575522217,1.971119204435615e-52,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,170.08041545067562,4.5467124429045225e-54,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,171.26637334912954,9.852493847750838e-56,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,172.45233124758346,2.0056640939535786e-57,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,173.63828914603738,3.8355963898961158e-59,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,174.82424704449136,6.890800460831507e-61,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,176.01020494294528,1.1629685632455843e-62,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,177.1961628413992,1.843857335363112e-64,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,178.38212073985312,2.7462954258407564e-66,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,179.56807863830704,3.842619590687268e-68,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,180.75403653676096,5.050883768498966e-70,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,181.93999443521489,6.236872663123026e-72,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,183.1259523336688,7.23478467729436e-74,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,184.31191023212278,7.883940020327889e-76,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,185.4978681305767,8.070858737040251e-78,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,186.68382602903063,7.76166154630552e-80,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,187.86978392748455,7.012098136171383e-82,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,189.05574182593847,5.951129860811543e-84,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,190.2416997243924,4.744701234782751e-86,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,191.4276576228463,3.5536624790387236e-88,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,192.61361552130023,2.50035238110458e-90,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,193.79957341975415,1.6526614034026536e-92,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,194.98553131820813,1.0261812399706567e-94,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,196.17148921666205,5.985792889998272e-97,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,197.35744711511597,3.2800211741055295e-99,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,198.5434050135699,1.6884526264282176e-101,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,199.72936291202382,8.165040004021235e-104,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,200.91532081047774,3.7092396835194357e-106,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,202.10127870893166,1.5829549935673719e-108,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,203.28723660738558,6.3461345691368886e-111,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,204.4731945058395,2.3900499789064955e-113,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,205.65915240429348,8.455935163366652e-116,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,206.8451103027474,2.8104329339678786e-118,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,208.03106820120132,8.774890296716749e-121,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,209.21702609965524,2.573753936693159e-123,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,210.40298399810916,7.091680883083281e-126,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,211.58894189656309,1.8356427116222329e-128,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,212.774899795017,4.4635860490152534e-131,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,213.96085769347093,1.0196155195300426e-133,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,215.14681559192485,2.1879919214521937e-136,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,216.33277349037883,4.410742727908331e-139,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,217.51873138883275,8.352845742277337e-142,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,218.70468928728667,1.48598321707306e-144,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,219.8906471857406,2.4834192637876305e-147,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,221.0766050841945,3.8989069830494605e-150,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,222.26256298264843,5.750324869899663e-153,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,223.44852088110235,7.967068629520638e-156,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,224.63447877955628,1.0369585523944337e-158,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,225.8204366780102,1.2678880051963414e-161,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,227.00639457646417,1.4563207531304862e-164,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,228.1923524749181,1.571411141163249e-167,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,229.37831037337202,1.592866053451717e-170,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,230.56426827182594,1.5167895250049044e-173,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,231.75022617027986,1.3568380549838445e-176,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,232.93618406873378,1.1402165436268547e-179,0.0,4.7438315938157105,122.0,,,,,
kde,LSD_Second,GPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worst,diversity_iterative,0.3103448276,0.3103448275862069,,,,,10.0,,,,234.1221419671877,9.001259545369764e-183,0.0,4.7438315938157105,122.0,,,,,
