dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
LSD_Second,set4_features_metadata,GPR,diversity_iterative,-0.7810749679081896,6.368638873917631,10,4,4,15.321017171642186,-0.8214715628037474,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,2.6709753720394875
LSD_Second,set4_features_metadata,GPR,diversity_oneshot,-1.7603196118429643,6.535127632313224,10,4,4,15.321017171642186,-0.8214715628037474,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,4.191932234125684
LSD_Second,set4_features_metadata,GPR,exploitation,-1.2082139198925745,6.761428527762489,10,4,4,15.321017171642186,-0.8214715628037474,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-3.079262446347171
LSD_Second,set4_features_metadata,GPR,exploration,-3.4893710337430965,10.492907026003497,10,4,4,15.321017171642186,-0.8214715628037474,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,2.710685223970804
LSD_Second,set4_features_metadata,GPR,hybrid,-1.9347636489113924,10.501641900053706,10,4,4,15.321017171642186,-0.8214715628037474,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,3.7311815817220184
LSD_Second,set4_features_metadata,RF,coverage,-3.425438908851504,11.554909909698688,10,4,4,22.62985224303534,6.487363508589407,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,7.802761853049977
LSD_Second,set4_features_metadata,RF,diversity_iterative,6.406853319401064,11.56239670479072,10,4,4,22.62985224303534,6.487363508589407,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,6.410457666711894
LSD_Second,set4_features_metadata,RF,diversity_oneshot,2.1230442759730024,9.418019930718941,10,4,4,22.62985224303534,6.487363508589407,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,8.835201086922535
LSD_Second,set4_features_metadata,RF,exploitation,-3.24677068877626,11.071901118338381,10,4,4,22.62985224303534,6.487363508589407,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-5.253716323780538
LSD_Second,set4_features_metadata,RF,exploration,-0.05864383024804996,4.906915196168381,10,4,4,22.62985224303534,6.487363508589407,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,6.304920552071628
