dataset,feature_set,model,trial,acquisition,labelled_n,pool_n,holdout_mape,budget_total,labelled_fraction,b0_labelled_n,early_alc_eligible
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_oneshot,96,107,21.70316669699265,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_oneshot,104,107,21.80035704512024,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_oneshot,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,8,107,25.818109713866093,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,16,107,27.590699000600416,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,24,107,19.92290266162264,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,32,107,35.536701035726395,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,40,107,28.572186347479377,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,48,107,36.77613685640942,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,56,107,35.48265958317705,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,64,107,39.40367642893129,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,72,107,40.22263595543893,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,80,107,37.71001998820875,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,88,107,28.35076608816427,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,96,107,28.139893399554676,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,104,107,22.61823558212256,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,diversity_iterative,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,8,107,84.65435364152684,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,16,107,33.25736207530929,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,24,107,22.817021523684414,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,32,107,24.67442171430244,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,40,107,22.771122389234243,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,48,107,21.144111412213764,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,56,107,21.032649285662128,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,64,107,19.278284108327902,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,72,107,24.060301014582024,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,80,107,25.345262720372222,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,88,107,22.158547451747413,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,96,107,21.532415566048563,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,104,107,21.865017756389204,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,coverage,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,8,107,84.65435364152684,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,16,107,17.74076499593914,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,24,107,27.269861164934216,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,32,107,27.07540923028422,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,40,107,26.746453773428065,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,48,107,17.02224979477975,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,56,107,18.36391755174666,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,64,107,19.61588213187897,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,72,107,19.85149589853089,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,80,107,20.528880367389668,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,88,107,22.450991113396785,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,96,107,22.906714997020128,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,104,107,23.392792180672387,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploration,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,8,107,84.65435364152684,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,16,107,36.667521289032656,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,24,107,23.23046557406455,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,32,107,27.703344234912542,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,40,107,31.1795125141478,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,48,107,27.738976721200064,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,56,107,26.53326204266581,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,64,107,27.12041023438068,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,72,107,27.168987777036783,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,80,107,23.85287216127044,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,88,107,25.858141567865044,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,96,107,25.35182186970353,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,104,107,25.6817071092512,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,exploitation,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,8,107,84.65435364152684,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,16,107,19.6111173071975,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,24,107,17.726580326644093,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,32,107,18.691229739966808,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,40,107,20.5781543393595,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,48,107,20.77225893403337,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,56,107,20.75237052306718,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,64,107,20.53143236568909,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,72,107,20.59589388509317,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,80,107,19.895808091749213,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,88,107,22.10973756848772,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,96,107,22.315350525484373,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,104,107,22.775662353342803,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,GPR,5,hybrid,107,107,23.13031692786659,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,8,107,53.39248889486871,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,16,107,20.688647032434595,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,24,107,18.17019764429426,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,32,107,17.875860589887736,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,40,107,15.47626501780648,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,48,107,16.97001630874391,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,56,107,18.44867145398149,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,64,107,19.02604463533297,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,72,107,19.01317872471468,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,80,107,15.690202459911568,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,88,107,13.64580601255208,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,96,107,15.895222840728724,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,104,107,16.737035145223548,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,random_selection,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,8,107,28.26650845423924,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,16,107,25.959681469073743,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,24,107,20.59758959243833,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,32,107,25.37350283607968,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,40,107,22.002345026312597,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,48,107,20.97719726364126,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,56,107,20.58901945259713,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,64,107,21.413732035679185,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,72,107,21.163884612156,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,80,107,17.920862079083868,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,88,107,18.345773697509028,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,96,107,18.76975093765518,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,104,107,16.971387227067694,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_oneshot,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,8,107,28.26650845423924,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,16,107,17.509220679523526,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,24,107,21.646805469035183,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,32,107,18.438506558503786,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,40,107,21.664183412592177,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,48,107,20.00649457071326,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,56,107,19.52942766133216,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,64,107,20.070636139633404,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,72,107,21.92578018017672,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,80,107,22.56705701901332,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,88,107,18.505786194323623,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,96,107,20.646739356862103,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,104,107,15.988575035960132,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,diversity_iterative,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,8,107,53.39248889486871,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,16,107,22.66997451503937,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,24,107,18.113515497331576,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,32,107,23.150832767341623,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,40,107,21.607725924268166,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,48,107,22.700254146953032,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,56,107,22.799412847585035,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,64,107,19.359499379748883,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,72,107,17.085815392179505,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,80,107,18.72011906520536,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,88,107,18.753492587957915,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,96,107,17.258572554643557,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,104,107,15.530325392296405,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,coverage,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,8,107,53.39248889486871,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,16,107,39.68476688394952,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,24,107,41.496219221793176,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,32,107,41.14944682504251,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,40,107,26.925991139296595,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,48,107,21.0412078778486,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,56,107,20.85769237531231,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,64,107,19.41271567781982,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,72,107,19.739822824858106,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,80,107,18.888165120557836,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,88,107,17.163046795461003,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,96,107,17.70248978935825,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,104,107,17.38661339099439,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploration,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,8,107,53.39248889486871,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,16,107,34.93295995034708,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,24,107,32.889982992079936,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,32,107,34.64598209888183,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,40,107,27.749158520914254,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,48,107,35.73256524542102,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,56,107,32.80445808073293,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,64,107,18.47562184514072,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,72,107,18.52889187247419,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,80,107,18.144635311418185,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,88,107,15.81081176814185,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,96,107,14.394073295139032,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,104,107,15.497747138238417,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,exploitation,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,8,107,53.39248889486871,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,16,107,36.10410627756149,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,24,107,26.43056470518833,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,32,107,23.73885183861699,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,40,107,23.31195902894878,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,48,107,22.37210778819181,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,56,107,23.81973715200212,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,64,107,21.92327043889996,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,72,107,21.03953767772274,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,80,107,19.01614512374323,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,88,107,17.21201598666317,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,96,107,17.720260450212347,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,104,107,15.655110039952705,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,RF,5,hybrid,107,107,16.948224400470142,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,8,107,44.04692650455676,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,16,107,28.388949486394065,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,24,107,32.37840890342266,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,32,107,21.275814599627747,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,40,107,20.558091108266307,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,48,107,20.64903850700185,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,56,107,16.657605322892458,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,64,107,17.112254636223394,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,72,107,18.102720808558555,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,80,107,18.3770516885754,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,88,107,18.42894360323648,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,96,107,22.374376291868067,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,104,107,20.078143538327243,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,random_selection,107,107,19.411001149278047,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,8,107,31.327120943832792,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,16,107,24.027525241443037,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,24,107,20.13826406119476,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,32,107,18.196378716198915,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,40,107,20.98282132802732,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,48,107,19.828676583021775,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,56,107,20.178150849302984,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,64,107,21.313313164122256,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,72,107,21.058574234998314,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,80,107,21.225402255585728,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,88,107,19.113789904845877,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,96,107,19.06615004865685,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,104,107,19.351102714510816,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_oneshot,107,107,19.411001149278047,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,8,107,31.327120943832792,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,16,107,38.886154843637954,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,24,107,25.381127282597006,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,32,107,19.479094445312757,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,40,107,17.865390400163896,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,48,107,17.85259531162294,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,56,107,18.68602842791221,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,64,107,17.9939371486926,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,72,107,18.208060875095327,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,80,107,18.492266603918114,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,88,107,18.29283468161429,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,96,107,17.56407616317133,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,104,107,19.107255478532807,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,diversity_iterative,107,107,19.411001149278047,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,8,107,44.04692650455676,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,16,107,25.955038278644377,16,0.14953271028037382,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,24,107,24.428446638525013,24,0.22429906542056074,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,32,107,17.951872834214324,32,0.29906542056074764,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,40,107,17.557909178360426,40,0.37383177570093457,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,48,107,17.477678252232383,48,0.4485981308411215,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,56,107,19.577937070683205,56,0.5233644859813084,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,64,107,19.32976186409535,64,0.5981308411214953,8,True
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,72,107,19.83966458288771,72,0.6728971962616822,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,80,107,19.54883224911189,80,0.7476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,88,107,20.15246786294346,88,0.822429906542056,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,96,107,20.044059263155837,96,0.897196261682243,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,104,107,19.321343541676423,104,0.9719626168224299,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,coverage,107,107,19.411001149278047,107,1.0,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,exploration,8,107,44.04692650455676,8,0.07476635514018691,8,False
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,exploration,16,107,23.354783680842456,16,0.14953271028037382,8,True
