dataset,feature_set,model,acquisition,trial,alc_area_mape_fraction,alc_mape,start_fraction,end_fraction,fraction_span,n_checkpoints,early_max_fraction,excluded_initial_checkpoint,initial_mape,final_mape
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,6,13.757631788255257,37.83348741770196,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,51.38440626768277,34.883018031539095
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,7,12.182475712544194,33.50180820949654,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,46.57782281831579,28.84329458653496
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,8,7.822666106276346,21.512331792259953,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.720563782295308,18.36269546138573
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,9,4.953885989183207,13.62318647025382,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.428696362797165,11.930366382607517
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,10,17.936598216441045,49.32564509521288,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,64.93602040985334,39.13074735732121
KIT,set4_features_metadata,AE_ENet,exploitation,1,11.416236758544848,31.394651085998337,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,30.14249456987184,25.81437042945468
KIT,set4_features_metadata,AE_ENet,exploitation,2,13.713227482641761,37.711375577264846,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,58.5148607272962,36.726407987640286
KIT,set4_features_metadata,AE_ENet,exploitation,3,10.98775842900597,30.21633567976642,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,25.85370506521145,11.665160655856404
KIT,set4_features_metadata,AE_ENet,exploitation,4,8.53873684722786,23.481526329876615,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,18.349211947268167,19.57929767219894
KIT,set4_features_metadata,AE_ENet,exploitation,5,15.53239477752386,42.714085638190625,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,23.99823991429067,41.938349734995214
KIT,set4_features_metadata,AE_ENet,exploitation,6,22.494878940679694,61.860917086869165,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,33.852220761730415,41.89213278391033
KIT,set4_features_metadata,AE_ENet,exploitation,7,13.097571543278214,36.01832174401509,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,52.90001057149506,31.18892315960329
KIT,set4_features_metadata,AE_ENet,exploitation,8,12.868778609326098,35.38914117564677,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,22.465473304685265,28.083720040066613
KIT,set4_features_metadata,AE_ENet,exploitation,9,8.39648330975487,23.090329101825898,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,18.53755886060914,19.622005232615876
KIT,set4_features_metadata,AE_ENet,exploitation,10,9.084067419598991,24.98118540389723,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.967147658851,24.356209746717564
KIT,set4_features_metadata,AE_ENet,exploration,1,8.585987091706116,23.611464502191822,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.32182202842865,22.296837994622404
KIT,set4_features_metadata,AE_ENet,exploration,2,10.519297222716894,28.928067362471463,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,46.94394441054577,27.18626206784841
KIT,set4_features_metadata,AE_ENet,exploration,3,6.5310863815133136,17.960487549161616,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,28.584108179885444,9.162330559250108
KIT,set4_features_metadata,AE_ENet,exploration,4,7.591030847934665,20.87533483182033,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,67.19503727893665,16.025646104653777
KIT,set4_features_metadata,AE_ENet,exploration,5,6.442196262404095,17.716039721611264,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,19.03435859655886,12.573349052065277
KIT,set4_features_metadata,AE_ENet,exploration,6,11.42543224599422,31.419938676484108,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,14.051426392243291,31.367023319025677
KIT,set4_features_metadata,AE_ENet,exploration,7,8.97334409068242,24.67669624937666,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,22.882790086604192,28.649556703788555
KIT,set4_features_metadata,AE_ENet,exploration,8,9.423265986832941,25.91398146379059,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,19.41405354980588,24.00899620427162
KIT,set4_features_metadata,AE_ENet,exploration,9,6.595105845942427,18.13654107634168,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,17.992885272285317,15.414547522331873
KIT,set4_features_metadata,AE_ENet,exploration,10,11.793058517109476,32.43091092205106,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,42.34161598879696,30.745695056872467
KIT,set4_features_metadata,AE_ENet,hybrid,1,7.785666325186623,21.410582394263216,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,22.26867511380362,20.70999209203996
KIT,set4_features_metadata,AE_ENet,hybrid,2,9.373382870823002,25.77680289476326,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,30.81416400113112,26.90992600769297
KIT,set4_features_metadata,AE_ENet,hybrid,3,7.545907877955796,20.751246664378442,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,40.8537471673533,18.825418321346007
KIT,set4_features_metadata,AE_ENet,hybrid,4,8.55539581947967,23.527338503569098,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,34.3357800004315,16.17956068267425
