dataset,feature_set,model,acquisition,mean_alc_mape,median_alc_mape,sd_trial_alc_mape,mean_alc_area_mape_fraction,n_trials,min_checkpoints,max_checkpoints
LSD_Second,set4_features_metadata,AE_ENet,random_selection,27.24187308309172,28.089107918008054,6.932080957957382,8.45437440509743,10,4,4
LSD_Second,set4_features_metadata,GPR,coverage,23.476187940797267,21.101502444742678,8.113480153332187,7.285713498868118,10,4,4
LSD_Second,set4_features_metadata,GPR,diversity_iterative,22.055473537275276,22.24353225944114,5.650006913453982,6.844802132257845,10,4,4
LSD_Second,set4_features_metadata,GPR,diversity_oneshot,23.002123599508547,22.687316975701776,4.599521822639809,7.138590082606103,10,4,4
LSD_Second,set4_features_metadata,GPR,exploitation,22.15818191148994,21.030786241144316,4.023177578545608,6.876677144945155,10,4,4
LSD_Second,set4_features_metadata,GPR,exploration,25.102199536787317,22.75944205162643,7.977595271629845,7.790337787278824,10,4,4
LSD_Second,set4_features_metadata,GPR,hybrid,22.92329667401626,20.653405574732986,7.3514906598727565,7.114126554005049,10,4,4
LSD_Second,set4_features_metadata,GPR,random_selection,21.51534785930371,21.20640878793401,4.217264998951194,6.677176921852878,10,4,4
LSD_Second,set4_features_metadata,RF,coverage,37.33460341461612,30.641025080049047,18.013492229355638,11.586601059708451,10,4,4
LSD_Second,set4_features_metadata,RF,diversity_iterative,27.599083225246922,27.386083091036376,5.207107560127073,8.565232725076632,10,4,4
LSD_Second,set4_features_metadata,RF,diversity_oneshot,32.10558196410262,31.155039505393994,9.613555282581071,9.963801299204263,10,4,4
LSD_Second,set4_features_metadata,RF,exploitation,36.61830342922694,29.94998469715344,19.035746395319453,11.364301064242847,10,4,4
LSD_Second,set4_features_metadata,RF,exploration,32.8834861516609,28.437662763131897,13.921917790748564,10.205219840170624,10,4,4
LSD_Second,set4_features_metadata,RF,hybrid,34.61993063875518,29.81166214966979,15.600829380728758,10.74411640513092,10,4,4
LSD_Second,set4_features_metadata,RF,random_selection,33.67445604378514,27.124465268804574,13.321689048635053,10.450693254967806,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,coverage,33.45312388771097,30.020350075596156,14.801369457850242,10.382003965151684,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,diversity_iterative,25.223219775752902,22.093629553121914,7.227089470986866,7.82789579247504,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,28.64373702485785,26.33417516865463,6.995529842032914,8.889435628404161,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,exploitation,23.481854058655877,23.32417033362546,2.9328650549004096,7.287471949238032,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,exploration,29.60840141946671,28.382907648895674,7.993822553493503,9.1888142336276,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,hybrid,32.598159566181955,29.852657870589944,11.846765636300727,10.116670210194401,10,4,4
LSD_Second,set5_features_metadata_corr95,AE_ENet,random_selection,28.561406417463548,29.74323610114856,6.734682437250083,8.863884750247312,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,coverage,24.253180370142633,21.24781767494897,9.368576751717118,7.526849080389094,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,diversity_iterative,22.88950724021222,22.997077442728546,5.883714092990574,7.1036401779968985,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,diversity_oneshot,20.618324932637844,18.998201788305096,4.020906425863673,6.3987904963358835,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,exploitation,22.004994209790794,21.953901126971466,5.446852518544098,6.829136134073006,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,exploration,24.180980980129792,21.338926209034824,7.204275342603194,7.50444237314373,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,hybrid,23.503961970304122,20.61818814882112,8.224785333586368,7.2943330252667975,10,4,4
LSD_Second,set5_features_metadata_corr95,GPR,random_selection,21.121227343769938,21.75037543277396,4.469886737325771,6.554863658411362,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,coverage,36.23895422758055,29.941146000611255,17.00208717660717,11.24657200166293,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,diversity_iterative,31.003888215048732,30.64194158682255,8.957610593414334,9.621896342601334,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,diversity_oneshot,33.6985397745636,31.76341425620591,11.081593672824896,10.45816751624388,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,exploitation,38.62049169003434,27.65775092515506,22.524325244072728,11.985669834838248,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,exploration,33.70134200123177,27.234377076564627,16.31558269572937,10.45903717279607,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,hybrid,32.85873256275195,27.57217684497739,14.327215841483435,10.197537691888538,10,4,4
LSD_Second,set5_features_metadata_corr95,RF,random_selection,33.89619621809855,27.251752038138925,13.107352682517668,10.519509171134036,10,4,4
MIT,set1_dQn_m,AE_ENet,coverage,19.61654028951748,13.733172003427452,18.85269684166436,7.925874864451506,10,6,6
MIT,set1_dQn_m,AE_ENet,diversity_iterative,17.1109404318941,13.038724696781868,12.467202578161569,6.913511285613777,10,6,6
MIT,set1_dQn_m,AE_ENet,diversity_oneshot,18.4680615181653,12.415667106804253,17.049578336360597,7.461843037642545,10,6,6
MIT,set1_dQn_m,AE_ENet,exploitation,20.9202043732908,15.436558621516365,18.410709786918602,8.452607827592242,10,6,6
MIT,set1_dQn_m,AE_ENet,exploration,17.97183414304342,14.876531189766535,12.346258723336334,7.261347128502392,10,6,6
MIT,set1_dQn_m,AE_ENet,hybrid,18.038589654156283,14.12508862523934,14.39152719849955,7.288319052184356,10,6,6
MIT,set1_dQn_m,AE_ENet,random_selection,15.282433520127398,14.245001570568569,6.635359770439439,6.174720614192887,10,6,6
MIT,set1_dQn_m,GPR,coverage,13.641647006860183,12.727086430456986,3.78774674404229,5.511776568428355,10,6,6
MIT,set1_dQn_m,GPR,diversity_iterative,14.646794753941952,13.545723254840432,4.71415623138985,5.917896870279576,10,6,6
MIT,set1_dQn_m,GPR,diversity_oneshot,13.200623821088062,11.991792976278088,4.737470690156307,5.333585382257802,10,6,6
MIT,set1_dQn_m,GPR,exploitation,15.322530985554014,15.212848523486647,4.404584876696341,6.190921610324853,10,6,6
MIT,set1_dQn_m,GPR,exploration,13.83352122494397,12.996580203576038,3.94604930452588,5.5893015050278665,10,6,6
MIT,set1_dQn_m,GPR,hybrid,13.14016102228673,12.7648868111152,3.5705377179675346,5.309155968600698,10,6,6
MIT,set1_dQn_m,GPR,random_selection,13.952656937172065,13.03191715436579,3.7301558267290735,5.6374371463321475,10,6,6
MIT,set1_dQn_m,RF,coverage,15.804267002517946,14.819980965825032,4.055539179089303,6.385562425259776,10,6,6
MIT,set1_dQn_m,RF,diversity_iterative,16.64284875705231,15.363294196118737,4.082484732116835,6.72438333618275,10,6,6
MIT,set1_dQn_m,RF,diversity_oneshot,16.27019823953484,15.451979712474163,4.01148377529063,6.573817470519126,10,6,6
MIT,set1_dQn_m,RF,exploitation,16.864395963290185,14.732816738417684,5.469418738656283,6.813897358905125,10,6,6
MIT,set1_dQn_m,RF,exploration,15.864987328724855,14.653704438107493,3.52533808350176,6.410095890393879,10,6,6
MIT,set1_dQn_m,RF,hybrid,15.129024735779907,14.536204445601582,4.017103778936698,6.11273726698178,10,6,6
MIT,set1_dQn_m,RF,random_selection,15.75329447233151,14.865689849185252,4.061689598259386,6.364967463568286,10,6,6
MIT,set2_early_soh,AE_ENet,coverage,17.728025580454137,16.692175518951103,2.6584916441348767,7.162838618365306,10,6,6
MIT,set2_early_soh,AE_ENet,diversity_iterative,18.631798479538222,18.295426340042393,2.4042705844686667,7.527999385672007,10,6,6
MIT,set2_early_soh,AE_ENet,diversity_oneshot,17.016277484438895,16.01118898415199,2.6393942779760637,6.87526363007632,10,6,6
MIT,set2_early_soh,AE_ENet,exploitation,18.772908492006707,18.287996000164576,4.73914825438128,7.585013532123921,10,6,6
MIT,set2_early_soh,AE_ENet,exploration,17.96130655539543,17.48534523708824,2.6415635212663844,7.257093557735526,10,6,6
MIT,set2_early_soh,AE_ENet,hybrid,18.09597991858836,17.733051904279534,2.7600505712245993,7.311507037813477,10,6,6
MIT,set2_early_soh,AE_ENet,random_selection,17.201692977706696,16.423280954174295,4.950432211031038,6.950178980891593,10,6,6
MIT,set2_early_soh,GPR,coverage,17.58984183103659,15.631288910036579,6.754624098175139,7.107006800418825,10,6,6
MIT,set2_early_soh,GPR,diversity_iterative,19.18824785482809,16.670524752711778,8.80464576725494,7.752827416092157,10,6,6
MIT,set2_early_soh,GPR,diversity_oneshot,15.937201371446585,13.408845570091094,6.3788662532182965,6.439273281392559,10,6,6
MIT,set2_early_soh,GPR,exploitation,27.16469395160481,21.22063970002673,13.673904051947163,10.975633919840325,10,6,6
MIT,set2_early_soh,GPR,exploration,20.214961921128086,18.46383026557215,7.809106231740666,8.167661382273973,10,6,6
MIT,set2_early_soh,GPR,hybrid,17.992835441539203,16.731397819658508,7.242844842931857,7.269832501632,10,6,6
MIT,set2_early_soh,GPR,random_selection,19.163235279715728,17.394831742361724,5.553376369966379,7.742721325137666,10,6,6
MIT,set2_early_soh,RF,coverage,23.385681096282735,22.117064174274525,6.607436263064457,9.448760038902114,10,6,6
MIT,set2_early_soh,RF,diversity_iterative,25.80269252181025,23.728289206564924,8.38015673046027,10.425330311842524,10,6,6
MIT,set2_early_soh,RF,diversity_oneshot,21.97622387740382,20.659217742940093,5.663132670160201,8.879282374708614,10,6,6
MIT,set2_early_soh,RF,exploitation,29.105572746214534,27.283033288998368,8.301959343127754,11.75982737220789,10,6,6
MIT,set2_early_soh,RF,exploration,27.445822398591694,22.774208708579962,10.819109824155369,11.089221171148159,10,6,6
MIT,set2_early_soh,RF,hybrid,21.81862436141364,20.84490213229182,4.741274702362271,8.815605802591369,10,6,6
MIT,set2_early_soh,RF,random_selection,25.0155697481547,22.416826246845865,6.5353092525554155,10.107300908345332,10,6,6
MIT,set3_features,AE_ENet,coverage,12.697346037989087,12.405153116485618,1.8233522293014723,5.130240823429933,10,6,6
MIT,set3_features,AE_ENet,diversity_iterative,12.955764172396147,12.688486276266255,2.672486916207012,5.234652190867129,10,6,6
MIT,set3_features,AE_ENet,diversity_oneshot,12.88709621348443,13.20017505847166,1.5541433630541976,5.206907561003808,10,6,6
MIT,set3_features,AE_ENet,exploitation,14.023603868678435,13.48839365321685,4.2120754344104485,5.666102573203407,10,6,6
MIT,set3_features,AE_ENet,exploration,12.622204740213588,12.629597136228693,1.4911498773784786,5.099880703116601,10,6,6
MIT,set3_features,AE_ENet,hybrid,12.971806137094635,12.653423566241713,1.959338418158566,5.241133792765508,10,6,6
MIT,set3_features,AE_ENet,random_selection,13.36550041564496,13.93016837712654,2.2015606498385476,5.400202188139376,10,6,6
MIT,set3_features,GPR,coverage,13.700388719357244,13.1248260273804,3.4046515251141587,5.535510593679694,10,6,6
MIT,set3_features,GPR,diversity_iterative,13.923799107792703,13.91905800485086,3.223485502084211,5.62577741728998,10,6,6
MIT,set3_features,GPR,diversity_oneshot,13.728130715283834,12.799935278672852,3.374844421368183,5.546719480922761,10,6,6
MIT,set3_features,GPR,exploitation,16.608421859139654,14.818132490418815,5.8176183735787435,6.710473478440262,10,6,6
MIT,set3_features,GPR,exploration,13.604373268542336,13.31035937204783,3.097444822404002,5.496716472138316,10,6,6
MIT,set3_features,GPR,hybrid,13.895929320788877,13.156845924242727,3.6612782115713287,5.614516897288434,10,6,6
MIT,set3_features,GPR,random_selection,15.072030139502985,15.080484961776094,3.635658139457924,6.089709147273932,10,6,6
MIT,set3_features,RF,coverage,15.383449430514437,14.13389982794164,3.2802221732629318,6.2155351234401754,10,6,6
MIT,set3_features,RF,diversity_iterative,15.631488376208406,14.929631130915677,3.5421199897490223,6.315752879276123,10,6,6
MIT,set3_features,RF,diversity_oneshot,16.04056787298611,15.620164459279259,2.9408186543374026,6.481037524438831,10,6,6
MIT,set3_features,RF,exploitation,15.31197382257499,14.857324337257724,2.1633794038560974,6.186656089929288,10,6,6
MIT,set3_features,RF,exploration,15.582121140530877,15.362049458257024,2.7700848891646777,6.2958065214266155,10,6,6
MIT,set3_features,RF,hybrid,15.174202826615765,14.782937057319183,2.3664442330848394,6.130991041056875,10,6,6
MIT,set3_features,RF,random_selection,15.168955827883007,13.72444956146768,3.277833325250581,6.128871041568891,10,6,6
MIT,set4_features_metadata,AE_ENet,coverage,13.21133221210081,13.13226232543498,2.2750764211945342,5.3379120048892155,10,6,6
MIT,set4_features_metadata,AE_ENet,diversity_iterative,13.838871985952741,13.06032972433114,2.462270144524804,5.591463428667773,10,6,6
MIT,set4_features_metadata,AE_ENet,diversity_oneshot,13.571636237542526,13.306310081692995,2.1090505735173157,5.4834893889060705,10,6,6
MIT,set4_features_metadata,AE_ENet,exploitation,14.215924776991397,15.14640898252705,2.7515574856017415,5.743807990703594,10,6,6
MIT,set4_features_metadata,AE_ENet,exploration,13.313118843679955,13.331558228834558,2.422191879547549,5.3790379166383655,10,6,6
MIT,set4_features_metadata,AE_ENet,hybrid,13.238036362434688,12.794203681008394,2.3883881247931895,5.34870156057967,10,6,6
MIT,set4_features_metadata,AE_ENet,random_selection,14.323948582800208,15.096408477464735,2.87223653226955,5.787453972848568,10,6,6
MIT,set4_features_metadata,GPR,coverage,13.718950185110657,12.851280471717123,2.866484786779141,5.543010175802285,10,6,6
MIT,set4_features_metadata,GPR,diversity_iterative,14.36078826556411,13.119179984602248,3.561411059758994,5.802338693157216,10,6,6
MIT,set4_features_metadata,GPR,diversity_oneshot,14.216007450132576,13.15959215069718,2.981016302434934,5.74384139399296,10,6,6
MIT,set4_features_metadata,GPR,exploitation,16.86555333459046,14.240131500215433,5.927226423585735,6.814364983672911,10,6,6
MIT,set4_features_metadata,GPR,exploration,13.81668861930776,13.172546222612812,3.2572695453445153,5.582500452245559,10,6,6
MIT,set4_features_metadata,GPR,hybrid,13.571367664819665,12.419466574689102,3.408268274839373,5.483380874674611,10,6,6
MIT,set4_features_metadata,GPR,random_selection,14.923359000960545,13.680701542662288,3.404546062266159,6.029640000388098,10,6,6
MIT,set4_features_metadata,RF,coverage,14.980109144909425,14.592831137796914,3.4601844008889615,6.052569351478555,10,6,6
MIT,set4_features_metadata,RF,diversity_iterative,14.39313518437155,13.5641551848903,3.871017012623041,5.815408155301636,10,6,6
MIT,set4_features_metadata,RF,diversity_oneshot,14.934154590063622,14.312821155560037,3.05677165702049,6.0340018545711605,10,6,6
MIT,set4_features_metadata,RF,exploitation,15.257833462032277,14.29812580525304,3.3925581405442973,6.164781196780717,10,6,6
MIT,set4_features_metadata,RF,exploration,15.04889059288666,14.511450649425914,3.1142171255140814,6.080359835509761,10,6,6
MIT,set4_features_metadata,RF,hybrid,14.222508041902682,14.523685958238433,2.4236160331760424,5.746467895718254,10,6,6
MIT,set4_features_metadata,RF,random_selection,14.71304046115423,13.641894846070077,3.308955837298397,5.944662812587568,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,coverage,13.317860533656482,13.110114214067924,2.133922646861718,5.380953750972316,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,diversity_iterative,14.114607530264962,13.67737382085664,2.777431105180186,5.702871729399984,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,14.013044050350217,14.50329913353417,2.2349320808493403,5.661835979939481,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,exploitation,14.553163137739322,14.476371145077474,3.5273807465079607,5.880065914238108,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,exploration,13.68957303774782,13.392747239922073,2.315045391137827,5.531140621312249,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,hybrid,12.988426602890907,12.614977150347592,2.649085576836028,5.247849132481173,10,6,6
MIT,set5_features_metadata_corr95,AE_ENet,random_selection,14.378868725175408,14.806554154887817,2.92986436958802,5.8096439293638005,10,6,6
MIT,set5_features_metadata_corr95,GPR,coverage,13.975151518185399,13.076897228439865,2.463620950820573,5.646525865933494,10,6,6
MIT,set5_features_metadata_corr95,GPR,diversity_iterative,14.576400760328472,12.865301221681648,3.4185921699547785,5.889454852657967,10,6,6
MIT,set5_features_metadata_corr95,GPR,diversity_oneshot,14.131831736669392,13.353455041127756,2.7592202770068037,5.709831004714905,10,6,6
MIT,set5_features_metadata_corr95,GPR,exploitation,15.93715233919536,13.838877929577901,5.852231360316982,6.439253470381962,10,6,6
MIT,set5_features_metadata_corr95,GPR,exploration,13.449340229103456,12.535072548369882,3.179726721073858,5.434076860243819,10,6,6
MIT,set5_features_metadata_corr95,GPR,hybrid,13.49567463180881,12.768139966066492,2.9369094452042455,5.4527978310338625,10,6,6
MIT,set5_features_metadata_corr95,GPR,random_selection,15.006446971328586,14.338298061538875,3.173677710676329,6.063210897506498,10,6,6
MIT,set5_features_metadata_corr95,RF,coverage,14.657705803661509,14.302779161829442,3.135979710957162,5.92230537521677,10,6,6
MIT,set5_features_metadata_corr95,RF,diversity_iterative,14.818648442785996,14.081560062383241,3.488865166681661,5.987332704155958,10,6,6
MIT,set5_features_metadata_corr95,RF,diversity_oneshot,14.974855535663371,14.127109445720187,2.788458590828957,6.050446681076108,10,6,6
MIT,set5_features_metadata_corr95,RF,exploitation,14.840576557260807,14.369746605745293,2.9838833559707894,5.996192548388203,10,6,6
MIT,set5_features_metadata_corr95,RF,exploration,14.324260965951925,13.50640178361083,3.2424251030419704,5.787580188263403,10,6,6
MIT,set5_features_metadata_corr95,RF,hybrid,14.074146348922664,13.36166890227849,2.2553372150145896,5.686523777342489,10,6,6
MIT,set5_features_metadata_corr95,RF,random_selection,14.60969487637033,13.424815121660602,3.506577786111205,5.902907020755688,10,6,6
TRI_Tesla,set1_dQn_m,AE_ENet,coverage,26.69885006060907,26.43750468236616,6.339931433768771,11.977054232796592,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,diversity_iterative,32.78448663193076,32.041847073710095,9.14364800709583,14.707059423669872,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,diversity_oneshot,26.784601091315732,26.111535408367125,7.812130868680665,12.0155219848893,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,exploitation,28.347943117500996,27.820827683855157,5.598275207846358,12.716834295701378,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,exploration,28.83372586960262,28.877614165021527,8.616333925627865,12.934755530289024,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,hybrid,27.521198771795433,27.39219214236452,8.184129559091945,12.3459583275344,10,7,7
TRI_Tesla,set1_dQn_m,AE_ENet,random_selection,27.781480214104544,28.374561504592023,7.314606428998921,12.462720096046898,10,7,7
TRI_Tesla,set1_dQn_m,GPR,coverage,25.490087727306296,25.581881133432407,5.913387743030076,11.434805709445815,10,7,7
TRI_Tesla,set1_dQn_m,GPR,diversity_iterative,27.551235792749004,28.011204548345027,5.946403106835715,12.359432878990205,10,7,7
TRI_Tesla,set1_dQn_m,GPR,diversity_oneshot,25.581130225730874,25.214666060897606,6.554854511374034,11.475647204066185,10,7,7
TRI_Tesla,set1_dQn_m,GPR,exploitation,32.94301891152392,25.97337591031492,14.81227278998807,14.778176707973344,10,7,7
TRI_Tesla,set1_dQn_m,GPR,exploration,26.275161613498227,26.54755625232133,6.725568881212757,11.786988387363689,10,7,7
TRI_Tesla,set1_dQn_m,GPR,hybrid,26.037102504698986,26.986380294846867,6.8702946855712534,11.680195516126647,10,7,7
TRI_Tesla,set1_dQn_m,GPR,random_selection,23.601005693642197,24.400015539075714,3.355052287816797,10.587367040138554,10,7,7
TRI_Tesla,set1_dQn_m,RF,coverage,30.432067396944824,33.491106117130855,8.792517703265705,13.65176855190048,10,7,7
TRI_Tesla,set1_dQn_m,RF,diversity_iterative,31.071308935319063,31.826554195880618,7.744439204014714,13.938531111171168,10,7,7
TRI_Tesla,set1_dQn_m,RF,diversity_oneshot,29.546914672715115,30.388158458754365,8.199137531088413,13.254690694302104,10,7,7
TRI_Tesla,set1_dQn_m,RF,exploitation,33.475669325655986,30.53725345633168,9.186125465049447,15.017122688144742,10,7,7
TRI_Tesla,set1_dQn_m,RF,exploration,33.175305758972904,32.69546333628412,7.990584485624677,14.882380153557936,10,7,7
TRI_Tesla,set1_dQn_m,RF,hybrid,30.022150036071075,29.629043893566397,8.3304808111215,13.467880390013192,10,7,7
TRI_Tesla,set1_dQn_m,RF,random_selection,27.989287564272303,28.326361596311756,5.692741739967646,12.555942084907198,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,coverage,37.37753970692053,36.09949989383161,13.368586295763759,16.767494447964346,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,diversity_iterative,39.39104685709072,38.01686021985363,16.1235564294234,17.670749991965927,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,diversity_oneshot,38.63032300482025,37.543177707095296,14.739224573718927,17.329490693751133,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,exploitation,35.63729351445009,32.851348476350914,12.10506328653984,15.986823258818731,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,exploration,39.42628724799908,37.81096979876288,13.292253350708874,17.686558765457526,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,hybrid,38.08105179086133,39.04230964199279,13.15331621095485,17.08308865384433,10,7,7
TRI_Tesla,set2_early_soh,AE_ENet,random_selection,37.267738384990146,40.234410772534616,12.315393747069653,16.71823778018249,10,7,7
TRI_Tesla,set2_early_soh,GPR,coverage,31.234099783961653,30.60268272694325,9.481077385875416,14.011558781590272,10,7,7
TRI_Tesla,set2_early_soh,GPR,diversity_iterative,29.375330236012736,27.345420593719496,9.057216860375092,13.17771823671599,10,7,7
TRI_Tesla,set2_early_soh,GPR,diversity_oneshot,31.592575046831648,29.686313829061298,10.847741657579983,14.172370114466535,10,7,7
TRI_Tesla,set2_early_soh,GPR,exploitation,34.21773285630282,30.62464577253373,9.94853461745504,15.350011000958272,10,7,7
TRI_Tesla,set2_early_soh,GPR,exploration,31.85728135246357,32.11540346419112,9.689052610562019,14.291116868394871,10,7,7
TRI_Tesla,set2_early_soh,GPR,hybrid,30.674062548390157,30.08439880835331,10.873166104374635,13.760327124511468,10,7,7
TRI_Tesla,set2_early_soh,GPR,random_selection,34.36883019982897,38.843881222870706,10.78032759796781,15.417792986839164,10,7,7
TRI_Tesla,set2_early_soh,RF,coverage,34.3127719099967,34.54161979540491,10.58507797649353,15.392645342802254,10,7,7
TRI_Tesla,set2_early_soh,RF,diversity_iterative,33.09447917394103,32.37436305729436,9.182748491974767,14.846121498590367,10,7,7
TRI_Tesla,set2_early_soh,RF,diversity_oneshot,36.80307162652774,36.40500861749972,9.71098533327128,16.509789140872257,10,7,7
TRI_Tesla,set2_early_soh,RF,exploitation,32.23973386535713,31.58123102696469,6.908422760365477,14.46268435081441,10,7,7
TRI_Tesla,set2_early_soh,RF,exploration,33.130442481980324,32.20809750763523,9.197811016248318,14.862254571355658,10,7,7
TRI_Tesla,set2_early_soh,RF,hybrid,32.691499201369545,32.11795716147466,10.586750552680899,14.665345436128394,10,7,7
TRI_Tesla,set2_early_soh,RF,random_selection,33.553665613755996,34.62640942341089,7.650587339438208,15.052111677198951,10,7,7
TRI_Tesla,set3_features,AE_ENet,coverage,23.72121135386118,24.384803683492812,4.140288517820762,10.641291074629311,10,7,7
TRI_Tesla,set3_features,AE_ENet,diversity_iterative,25.42143798245345,25.84643678560863,3.661746800027398,11.404009562222107,10,7,7
TRI_Tesla,set3_features,AE_ENet,diversity_oneshot,24.712484509076813,24.633608182015813,5.229327103220113,11.085974359212027,10,7,7
TRI_Tesla,set3_features,AE_ENet,exploitation,24.021908355274046,24.663548003433007,2.796225228329788,10.776183187412656,10,7,7
TRI_Tesla,set3_features,AE_ENet,exploration,25.109275958800584,26.680178064910784,4.755601290646481,11.26397426189185,10,7,7
TRI_Tesla,set3_features,AE_ENet,hybrid,24.397497946819325,25.25813087250806,4.9591297142998245,10.944671976143246,10,7,7
TRI_Tesla,set3_features,AE_ENet,random_selection,24.937250360779945,25.264358773913074,3.604540438105806,11.186803900162964,10,7,7
TRI_Tesla,set3_features,GPR,coverage,24.279147822402933,24.197374921445217,3.7691482150835514,10.891580331545239,10,7,7
TRI_Tesla,set3_features,GPR,diversity_iterative,26.099243229925285,24.970896699068266,3.9142654638784924,11.708071729312277,10,7,7
TRI_Tesla,set3_features,GPR,diversity_oneshot,25.84272804776727,24.091585772894888,5.487195719603799,11.59299949806382,10,7,7
TRI_Tesla,set3_features,GPR,exploitation,44.369681673783866,30.049771942759836,34.75145849768986,19.904156264875006,10,7,7
TRI_Tesla,set3_features,GPR,exploration,25.08074720342494,25.520768711676702,4.666123487058449,11.251176315555114,10,7,7
TRI_Tesla,set3_features,GPR,hybrid,24.29394220044225,24.15856629397871,4.567458126084501,10.898217061880633,10,7,7
TRI_Tesla,set3_features,GPR,random_selection,27.421685389507605,28.582001950506474,4.5829180092074955,12.301316810246401,10,7,7
TRI_Tesla,set3_features,RF,coverage,28.275988002139677,30.20939629867454,6.273879872711514,12.684555365445835,10,7,7
TRI_Tesla,set3_features,RF,diversity_iterative,27.630030198542805,28.57840050600656,5.582901032960992,12.394779902150042,10,7,7
TRI_Tesla,set3_features,RF,diversity_oneshot,28.23739659281403,29.47286993746437,5.879238646235848,12.667243331355825,10,7,7
TRI_Tesla,set3_features,RF,exploitation,33.53217744600187,31.4250050938413,8.638200573129108,15.042472125309246,10,7,7
TRI_Tesla,set3_features,RF,exploration,31.482270845743585,29.65387652083827,8.295271677944553,14.122887856034504,10,7,7
TRI_Tesla,set3_features,RF,hybrid,28.557472216033524,29.34348140337991,6.7982895402548245,12.810828657659897,10,7,7
TRI_Tesla,set3_features,RF,random_selection,28.10339043841787,29.64210116224332,5.554287481962113,12.6071284209725,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,coverage,19.300515551143565,19.38391371979963,3.2758856983722975,8.658175200512998,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,diversity_iterative,22.104807374648836,22.57966092614701,3.045794497070239,9.916175270870506,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,diversity_oneshot,19.45246897884192,20.064554352986256,1.524689442814989,8.726341224153384,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,exploitation,24.238619341702986,23.819896638175564,2.9381112606104223,10.873399330857414,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,exploration,20.472521591277946,20.26170901358759,4.115319601361465,9.183934919451788,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,hybrid,17.973776183578366,17.885171119944037,2.019860644704887,8.06300240010992,10,7,7
TRI_Tesla,set4_features_metadata,AE_ENet,random_selection,20.76852646928422,20.997748810424824,1.9631916759812498,9.316722154445257,10,7,7
TRI_Tesla,set4_features_metadata,GPR,coverage,20.36817951699089,19.71948646930332,2.5076226979663314,9.137127259958529,10,7,7
TRI_Tesla,set4_features_metadata,GPR,diversity_iterative,25.612271495016522,24.68125540521044,3.7862672958778707,11.489617119259744,10,7,7
TRI_Tesla,set4_features_metadata,GPR,diversity_oneshot,20.49143560070325,19.954749956856862,2.000187575965224,9.192419708726693,10,7,7
TRI_Tesla,set4_features_metadata,GPR,exploitation,37.984439602077394,26.23573185654688,30.00808732394,17.039748606539387,10,7,7
TRI_Tesla,set4_features_metadata,GPR,exploration,21.005577376233216,20.94887746766584,2.2795615181306035,9.423062748216768,10,7,7
TRI_Tesla,set4_features_metadata,GPR,hybrid,19.542294304896092,19.274295069614517,2.6078442959343398,8.766636697523479,10,7,7
TRI_Tesla,set4_features_metadata,GPR,random_selection,25.76478332380402,24.884402281428056,5.907160128998305,11.558033640584979,10,7,7
