dataset,feature_set,model,trial,acquisition,alpha,cold_mape,full_pool_mape,attainable_gain_pp,positive_attainable_gain,pool_n,target_mape,status,continuous_labelled_n,continuous_pool_fraction,operational_labelled_n,operational_pool_fraction,operational_duration,duration_unit,nfp_percent,feature_model_label,acquisition_label,reached,required_pool_fraction_pct,required_full_life_tests,required_duration
HUST,set4_features_metadata,AE_ENet,5,hybrid,0.95,13.769931983934622,11.079153176161755,2.690778807772867,True,62,11.213692116550398,crossed,23.719146031524335,0.38256687147619894,24.0,0.3870967741935484,9637.0,cycles,95,FS 4+AE-ENet,Hybrid,True,38.70967741935484,24.0,9637.0
HUST,set4_features_metadata,AE_ENet,5,random_selection,0.95,13.769931983934622,11.079153176161755,2.690778807772867,True,62,11.213692116550398,crossed,34.00452540808477,0.5484600872271737,36.0,0.5806451612903226,13520.0,cycles,95,FS 4+AE-ENet,Random,True,58.06451612903226,36.0,13520.0
HUST,set4_features_metadata,AE_ENet,6,coverage,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,35.161977216023395,0.5671286647745709,36.0,0.5806451612903226,15661.0,cycles,95,FS 4+AE-ENet,Coverage,True,58.06451612903226,36.0,15661.0
HUST,set4_features_metadata,AE_ENet,6,diversity_iterative,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,43.40104289998937,0.7000168209675705,48.0,0.7741935483870968,20025.0,cycles,95,FS 4+AE-ENet,Diversity IT,True,77.41935483870968,48.0,20025.0
HUST,set4_features_metadata,AE_ENet,6,diversity_oneshot,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,59.891050112372206,0.9659846792318098,60.0,0.967741935483871,24045.0,cycles,95,FS 4+AE-ENet,Diversity OS,True,96.7741935483871,60.0,24045.0
HUST,set4_features_metadata,AE_ENet,6,exploitation,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,47.19498496704689,0.7612094349523693,48.0,0.7741935483870968,18679.0,cycles,95,FS 4+AE-ENet,Exploitation,True,77.41935483870968,48.0,18679.0
HUST,set4_features_metadata,AE_ENet,6,exploration,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,44.26601620005669,0.7139680032267208,48.0,0.7741935483870968,20161.0,cycles,95,FS 4+AE-ENet,Exploration,True,77.41935483870968,48.0,20161.0
HUST,set4_features_metadata,AE_ENet,6,hybrid,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,48.81670947520551,0.7873662818581535,54.0,0.8709677419354839,22279.0,cycles,95,FS 4+AE-ENet,Hybrid,True,87.09677419354838,54.0,22279.0
HUST,set4_features_metadata,AE_ENet,6,random_selection,0.95,23.22865214546697,6.818490169622485,16.410161975844485,True,62,7.63899826841471,crossed,15.657836403175658,0.25254574843831706,18.0,0.2903225806451613,7196.0,cycles,95,FS 4+AE-ENet,Random,True,29.03225806451613,18.0,7196.0
HUST,set4_features_metadata,AE_ENet,7,coverage,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,23.6711710969277,0.3817930822085113,24.0,0.3870967741935484,10236.0,cycles,95,FS 4+AE-ENet,Coverage,True,38.70967741935484,24.0,10236.0
HUST,set4_features_metadata,AE_ENet,7,diversity_iterative,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,26.067193048493788,0.42043859755635143,30.0,0.4838709677419355,12354.0,cycles,95,FS 4+AE-ENet,Diversity IT,True,48.38709677419355,30.0,12354.0
HUST,set4_features_metadata,AE_ENet,7,diversity_oneshot,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,10.511956622640668,0.16954768746194626,12.0,0.1935483870967742,5149.0,cycles,95,FS 4+AE-ENet,Diversity OS,True,19.35483870967742,12.0,5149.0
HUST,set4_features_metadata,AE_ENet,7,exploitation,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,49.120683796286706,0.7922690934884953,54.0,0.8709677419354839,22125.0,cycles,95,FS 4+AE-ENet,Exploitation,True,87.09677419354838,54.0,22125.0
HUST,set4_features_metadata,AE_ENet,7,exploration,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,36.08258521078905,0.5819771808191782,42.0,0.6774193548387096,17277.0,cycles,95,FS 4+AE-ENet,Exploration,True,67.74193548387096,42.0,17277.0
HUST,set4_features_metadata,AE_ENet,7,hybrid,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,17.89906023687409,0.28869451994958206,18.0,0.2903225806451613,7847.0,cycles,95,FS 4+AE-ENet,Hybrid,True,29.03225806451613,18.0,7847.0
HUST,set4_features_metadata,AE_ENet,7,random_selection,0.95,43.52687220534093,10.094721191462884,33.43215101387804,True,62,11.76632874215679,crossed,42.37992676963882,0.6835472059619164,48.0,0.7741935483870968,18158.0,cycles,95,FS 4+AE-ENet,Random,True,77.41935483870968,48.0,18158.0
HUST,set4_features_metadata,AE_ENet,8,coverage,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,35.816700244710916,0.5776887136243696,36.0,0.5806451612903226,14707.0,cycles,95,FS 4+AE-ENet,Coverage,True,58.06451612903226,36.0,14707.0
HUST,set4_features_metadata,AE_ENet,8,diversity_iterative,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,43.64614641009327,0.7039701033886012,48.0,0.7741935483870968,19388.0,cycles,95,FS 4+AE-ENet,Diversity IT,True,77.41935483870968,48.0,19388.0
HUST,set4_features_metadata,AE_ENet,8,diversity_oneshot,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,56.5717464336189,0.9124475231228855,60.0,0.967741935483871,23897.0,cycles,95,FS 4+AE-ENet,Diversity OS,True,96.7741935483871,60.0,23897.0
HUST,set4_features_metadata,AE_ENet,8,exploitation,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,35.28939754153856,0.5691838313151381,36.0,0.5806451612903226,13847.0,cycles,95,FS 4+AE-ENet,Exploitation,True,58.06451612903226,36.0,13847.0
HUST,set4_features_metadata,AE_ENet,8,exploration,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,44.885377933796306,0.7239577086096178,48.0,0.7741935483870968,18295.0,cycles,95,FS 4+AE-ENet,Exploration,True,77.41935483870968,48.0,18295.0
HUST,set4_features_metadata,AE_ENet,8,hybrid,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,32.95331790311169,0.5315051274695434,36.0,0.5806451612903226,14721.0,cycles,95,FS 4+AE-ENet,Hybrid,True,58.06451612903226,36.0,14721.0
HUST,set4_features_metadata,AE_ENet,8,random_selection,0.95,23.089221136907238,7.619885668166742,15.469335468740496,True,62,8.393352441603767,crossed,39.697778807836286,0.6402867549651013,42.0,0.6774193548387096,17212.0,cycles,95,FS 4+AE-ENet,Random,True,67.74193548387096,42.0,17212.0
HUST,set4_features_metadata,AE_ENet,9,coverage,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,26.212204838774753,0.4227774973995928,30.0,0.4838709677419355,12892.0,cycles,95,FS 4+AE-ENet,Coverage,True,48.38709677419355,30.0,12892.0
HUST,set4_features_metadata,AE_ENet,9,diversity_iterative,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,20.590155607605837,0.3320992839936425,24.0,0.3870967741935484,9629.0,cycles,95,FS 4+AE-ENet,Diversity IT,True,38.70967741935484,24.0,9629.0
HUST,set4_features_metadata,AE_ENet,9,diversity_oneshot,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,31.1920147291514,0.5030970117605065,36.0,0.5806451612903226,15173.0,cycles,95,FS 4+AE-ENet,Diversity OS,True,58.06451612903226,36.0,15173.0
HUST,set4_features_metadata,AE_ENet,9,exploitation,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,49.449174498585826,0.7975673306223521,54.0,0.8709677419354839,22094.0,cycles,95,FS 4+AE-ENet,Exploitation,True,87.09677419354838,54.0,22094.0
HUST,set4_features_metadata,AE_ENet,9,exploration,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,46.72669076026127,0.7536563025848592,48.0,0.7741935483870968,19601.0,cycles,95,FS 4+AE-ENet,Exploration,True,77.41935483870968,48.0,19601.0
HUST,set4_features_metadata,AE_ENet,9,hybrid,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,46.89545058234231,0.7563782351990695,48.0,0.7741935483870968,19696.0,cycles,95,FS 4+AE-ENet,Hybrid,True,77.41935483870968,48.0,19696.0
HUST,set4_features_metadata,AE_ENet,9,random_selection,0.95,37.29958904430047,7.575886450351087,29.723702593949383,True,62,9.062071580048556,crossed,32.74580347200289,0.5281581205161756,36.0,0.5806451612903226,14611.0,cycles,95,FS 4+AE-ENet,Random,True,58.06451612903226,36.0,14611.0
HUST,set4_features_metadata,AE_ENet,10,coverage,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,23.722512070143093,0.3826211624216628,24.0,0.3870967741935484,9928.0,cycles,95,FS 4+AE-ENet,Coverage,True,38.70967741935484,24.0,9928.0
HUST,set4_features_metadata,AE_ENet,10,diversity_iterative,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,16.086106860153578,0.25945333645408997,18.0,0.2903225806451613,6959.0,cycles,95,FS 4+AE-ENet,Diversity IT,True,29.03225806451613,18.0,6959.0
HUST,set4_features_metadata,AE_ENet,10,diversity_oneshot,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,48.022945111800716,0.7745636308354954,54.0,0.8709677419354839,22071.0,cycles,95,FS 4+AE-ENet,Diversity OS,True,87.09677419354838,54.0,22071.0
HUST,set4_features_metadata,AE_ENet,10,exploitation,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,57.06037334882653,0.9203286024004279,60.0,0.967741935483871,23966.0,cycles,95,FS 4+AE-ENet,Exploitation,True,96.7741935483871,60.0,23966.0
HUST,set4_features_metadata,AE_ENet,10,exploration,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,17.86273226459336,0.2881085849127962,18.0,0.2903225806451613,7631.0,cycles,95,FS 4+AE-ENet,Exploration,True,29.03225806451613,18.0,7631.0
HUST,set4_features_metadata,AE_ENet,10,hybrid,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,17.844480565952317,0.28781420267665025,18.0,0.2903225806451613,7392.0,cycles,95,FS 4+AE-ENet,Hybrid,True,29.03225806451613,18.0,7392.0
HUST,set4_features_metadata,AE_ENet,10,random_selection,0.95,22.639654779930968,10.523439998081985,12.116214781848983,True,62,11.129250737174434,crossed,33.674687697165155,0.5431401241478251,36.0,0.5806451612903226,15097.0,cycles,95,FS 4+AE-ENet,Random,True,58.06451612903226,36.0,15097.0
HUST,set4_features_metadata,GPR,1,coverage,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,38.79930177614078,0.6257951899377545,42.0,0.6774193548387096,17291.0,cycles,95,FS 4+GPR,Coverage,True,67.74193548387096,42.0,17291.0
HUST,set4_features_metadata,GPR,1,diversity_iterative,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,51.80088805510355,0.835498194437154,54.0,0.8709677419354839,21816.0,cycles,95,FS 4+GPR,Diversity IT,True,87.09677419354838,54.0,21816.0
HUST,set4_features_metadata,GPR,1,diversity_oneshot,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,34.494839610987135,0.5563683808223732,36.0,0.5806451612903226,15231.0,cycles,95,FS 4+GPR,Diversity OS,True,58.06451612903226,36.0,15231.0
HUST,set4_features_metadata,GPR,1,exploitation,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,39.87132657311156,0.6430859124695413,42.0,0.6774193548387096,16347.0,cycles,95,FS 4+GPR,Exploitation,True,67.74193548387096,42.0,16347.0
HUST,set4_features_metadata,GPR,1,exploration,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,20.682412914387697,0.33358730507076934,24.0,0.3870967741935484,9538.0,cycles,95,FS 4+GPR,Exploration,True,38.70967741935484,24.0,9538.0
HUST,set4_features_metadata,GPR,1,hybrid,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,54.601111732626414,0.8806630924617164,60.0,0.967741935483871,23449.0,cycles,95,FS 4+GPR,Hybrid,True,96.7741935483871,60.0,23449.0
HUST,set4_features_metadata,GPR,1,random_selection,0.95,11.714297711325816,8.395108768670644,3.319188942655172,True,62,8.561068215803402,crossed,47.28311905451584,0.762630952492191,48.0,0.7741935483870968,19528.0,cycles,95,FS 4+GPR,Random,True,77.41935483870968,48.0,19528.0
HUST,set4_features_metadata,GPR,2,coverage,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,59.51760886285136,0.9599614332717962,60.0,0.967741935483871,23327.0,cycles,95,FS 4+GPR,Coverage,True,96.7741935483871,60.0,23327.0
HUST,set4_features_metadata,GPR,2,diversity_iterative,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,55.22389493279423,0.8907079827870037,60.0,0.967741935483871,23651.0,cycles,95,FS 4+GPR,Diversity IT,True,96.7741935483871,60.0,23651.0
HUST,set4_features_metadata,GPR,2,diversity_oneshot,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,46.98153376036132,0.7577666735542149,48.0,0.7741935483870968,18661.0,cycles,95,FS 4+GPR,Diversity OS,True,77.41935483870968,48.0,18661.0
HUST,set4_features_metadata,GPR,2,exploitation,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,59.08170060445523,0.9529306549105682,60.0,0.967741935483871,23381.0,cycles,95,FS 4+GPR,Exploitation,True,96.7741935483871,60.0,23381.0
HUST,set4_features_metadata,GPR,2,exploration,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,60.577006788719586,0.9770484965922513,62.0,1.0,25522.0,cycles,95,FS 4+GPR,Exploration,True,100.0,62.0,25522.0
HUST,set4_features_metadata,GPR,2,hybrid,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,53.846391929845076,0.8684901924168561,54.0,0.8709677419354839,21201.0,cycles,95,FS 4+GPR,Hybrid,True,87.09677419354838,54.0,21201.0
HUST,set4_features_metadata,GPR,2,random_selection,0.95,18.459262478433697,12.071570639654945,6.387691838778752,True,62,12.390955231593884,crossed,17.49517045433714,0.28218016861834094,18.0,0.2903225806451613,7449.0,cycles,95,FS 4+GPR,Random,True,29.03225806451613,18.0,7449.0
HUST,set4_features_metadata,GPR,3,coverage,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,57.90143671521,0.9338941405679032,60.0,0.967741935483871,23833.0,cycles,95,FS 4+GPR,Coverage,True,96.7741935483871,60.0,23833.0
HUST,set4_features_metadata,GPR,3,diversity_iterative,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,51.80618547449719,0.8355836366854386,54.0,0.8709677419354839,22817.0,cycles,95,FS 4+GPR,Diversity IT,True,87.09677419354838,54.0,22817.0
HUST,set4_features_metadata,GPR,3,diversity_oneshot,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,57.67215107524634,0.9301959850846184,60.0,0.967741935483871,23842.0,cycles,95,FS 4+GPR,Diversity OS,True,96.7741935483871,60.0,23842.0
HUST,set4_features_metadata,GPR,3,exploitation,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,60.27927042819088,0.9722462972288851,62.0,1.0,25838.0,cycles,95,FS 4+GPR,Exploitation,True,100.0,62.0,25838.0
HUST,set4_features_metadata,GPR,3,exploration,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,57.01268321720844,0.9195594067291684,60.0,0.967741935483871,23460.0,cycles,95,FS 4+GPR,Exploration,True,96.7741935483871,60.0,23460.0
HUST,set4_features_metadata,GPR,3,hybrid,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,46.082697508898704,0.7432693146596565,48.0,0.7741935483870968,19278.0,cycles,95,FS 4+GPR,Hybrid,True,77.41935483870968,48.0,19278.0
HUST,set4_features_metadata,GPR,3,random_selection,0.95,16.31573672572746,9.5790915098645,6.736645215862961,True,62,9.915923770657649,crossed,38.87698993467393,0.6270482247528053,42.0,0.6774193548387096,15721.0,cycles,95,FS 4+GPR,Random,True,67.74193548387096,42.0,15721.0
HUST,set4_features_metadata,GPR,4,coverage,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,43.45280377637545,0.7008516738125072,48.0,0.7741935483870968,18414.0,cycles,95,FS 4+GPR,Coverage,True,77.41935483870968,48.0,18414.0
HUST,set4_features_metadata,GPR,4,diversity_iterative,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,29.142633766197616,0.4700424800999615,30.0,0.4838709677419355,12529.0,cycles,95,FS 4+GPR,Diversity IT,True,48.38709677419355,30.0,12529.0
HUST,set4_features_metadata,GPR,4,diversity_oneshot,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,34.23105617933413,0.5521138093440989,36.0,0.5806451612903226,14833.0,cycles,95,FS 4+GPR,Diversity OS,True,58.06451612903226,36.0,14833.0
HUST,set4_features_metadata,GPR,4,exploitation,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,34.80010870102477,0.5612920758229801,36.0,0.5806451612903226,14498.0,cycles,95,FS 4+GPR,Exploitation,True,58.06451612903226,36.0,14498.0
HUST,set4_features_metadata,GPR,4,exploration,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,52.091989026462265,0.8401933713945526,54.0,0.8709677419354839,21646.0,cycles,95,FS 4+GPR,Exploration,True,87.09677419354838,54.0,21646.0
HUST,set4_features_metadata,GPR,4,hybrid,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,43.25352182841184,0.6976374488453523,48.0,0.7741935483870968,18972.0,cycles,95,FS 4+GPR,Hybrid,True,77.41935483870968,48.0,18972.0
HUST,set4_features_metadata,GPR,4,random_selection,0.95,11.75885505858654,9.070364953528658,2.688490105057882,True,62,9.204789458781553,crossed,56.37703762298085,0.909307058435175,60.0,0.967741935483871,24209.0,cycles,95,FS 4+GPR,Random,True,96.7741935483871,60.0,24209.0
HUST,set4_features_metadata,GPR,5,coverage,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,7.7371840077222815,0.12479329044713357,12.0,0.1935483870967742,4708.0,cycles,95,FS 4+GPR,Coverage,True,19.35483870967742,12.0,4708.0
HUST,set4_features_metadata,GPR,5,diversity_iterative,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,52.51217475471476,0.8469705605599155,54.0,0.8709677419354839,22146.0,cycles,95,FS 4+GPR,Diversity IT,True,87.09677419354838,54.0,22146.0
HUST,set4_features_metadata,GPR,5,diversity_oneshot,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,20.192950294307426,0.32569274668237785,24.0,0.3870967741935484,9990.0,cycles,95,FS 4+GPR,Diversity OS,True,38.70967741935484,24.0,9990.0
HUST,set4_features_metadata,GPR,5,exploitation,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,13.807399394310377,0.22269999023081252,18.0,0.2903225806451613,7176.0,cycles,95,FS 4+GPR,Exploitation,True,29.03225806451613,18.0,7176.0
HUST,set4_features_metadata,GPR,5,exploration,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,7.560963211910741,0.12195101954694743,12.0,0.1935483870967742,4708.0,cycles,95,FS 4+GPR,Exploration,True,19.35483870967742,12.0,4708.0
HUST,set4_features_metadata,GPR,5,hybrid,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,6.92853758896938,0.11175060627369968,12.0,0.1935483870967742,4708.0,cycles,95,FS 4+GPR,Hybrid,True,19.35483870967742,12.0,4708.0
HUST,set4_features_metadata,GPR,5,random_selection,0.95,12.97887013172517,12.512324535304344,0.4665455964208256,True,62,12.535651815125386,crossed,61.391984108938075,0.9901932920796463,62.0,1.0,25362.0,cycles,95,FS 4+GPR,Random,True,100.0,62.0,25362.0
HUST,set4_features_metadata,GPR,6,coverage,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,53.715365075615345,0.866376856058312,54.0,0.8709677419354839,22291.0,cycles,95,FS 4+GPR,Coverage,True,87.09677419354838,54.0,22291.0
HUST,set4_features_metadata,GPR,6,diversity_iterative,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,59.12368413094879,0.9536078085636901,60.0,0.967741935483871,24778.0,cycles,95,FS 4+GPR,Diversity IT,True,96.7741935483871,60.0,24778.0
HUST,set4_features_metadata,GPR,6,diversity_oneshot,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,60.73716859444042,0.9796317515232326,62.0,1.0,26658.0,cycles,95,FS 4+GPR,Diversity OS,True,100.0,62.0,26658.0
HUST,set4_features_metadata,GPR,6,exploitation,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,54.506822504182445,0.8791422984545556,60.0,0.967741935483871,24264.0,cycles,95,FS 4+GPR,Exploitation,True,96.7741935483871,60.0,24264.0
HUST,set4_features_metadata,GPR,6,exploration,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,53.89700377488859,0.869306512498203,54.0,0.8709677419354839,21388.0,cycles,95,FS 4+GPR,Exploration,True,87.09677419354838,54.0,21388.0
HUST,set4_features_metadata,GPR,6,hybrid,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,60.87560354622054,0.9818645733261377,62.0,1.0,26286.0,cycles,95,FS 4+GPR,Hybrid,True,100.0,62.0,26286.0
HUST,set4_features_metadata,GPR,6,random_selection,0.95,19.491762994587887,8.852665543973243,10.639097450614644,True,62,9.384620416503976,crossed,37.04301165274127,0.5974679298829237,42.0,0.6774193548387096,16916.0,cycles,95,FS 4+GPR,Random,True,67.74193548387096,42.0,16916.0
HUST,set4_features_metadata,GPR,7,coverage,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,56.89834875963257,0.9177153025747189,60.0,0.967741935483871,24427.0,cycles,95,FS 4+GPR,Coverage,True,96.7741935483871,60.0,24427.0
HUST,set4_features_metadata,GPR,7,diversity_iterative,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,59.52188294366601,0.9600303700591292,60.0,0.967741935483871,24408.0,cycles,95,FS 4+GPR,Diversity IT,True,96.7741935483871,60.0,24408.0
HUST,set4_features_metadata,GPR,7,diversity_oneshot,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,58.4746645393091,0.9431397506340178,60.0,0.967741935483871,23891.0,cycles,95,FS 4+GPR,Diversity OS,True,96.7741935483871,60.0,23891.0
HUST,set4_features_metadata,GPR,7,exploitation,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,60.03323288549774,0.9682779497660926,62.0,1.0,25679.0,cycles,95,FS 4+GPR,Exploitation,True,100.0,62.0,25679.0
HUST,set4_features_metadata,GPR,7,exploration,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,51.150647212828645,0.8250104389165911,54.0,0.8709677419354839,22115.0,cycles,95,FS 4+GPR,Exploration,True,87.09677419354838,54.0,22115.0
HUST,set4_features_metadata,GPR,7,hybrid,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,47.86675599185467,0.7720444514815269,48.0,0.7741935483870968,19310.0,cycles,95,FS 4+GPR,Hybrid,True,77.41935483870968,48.0,19310.0
HUST,set4_features_metadata,GPR,7,random_selection,0.95,33.16666381890565,12.019409260267732,21.147254558637915,True,62,13.076771988199628,crossed,61.05141137259349,0.9847001834289273,62.0,1.0,25813.0,cycles,95,FS 4+GPR,Random,True,100.0,62.0,25813.0
HUST,set4_features_metadata,GPR,8,coverage,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,52.19367613715595,0.8418334860831604,54.0,0.8709677419354839,21187.0,cycles,95,FS 4+GPR,Coverage,True,87.09677419354838,54.0,21187.0
HUST,set4_features_metadata,GPR,8,diversity_iterative,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,58.658682400692754,0.9461077806563347,60.0,0.967741935483871,23932.0,cycles,95,FS 4+GPR,Diversity IT,True,96.7741935483871,60.0,23932.0
HUST,set4_features_metadata,GPR,8,diversity_oneshot,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,59.395435984226914,0.9579909029714019,60.0,0.967741935483871,23897.0,cycles,95,FS 4+GPR,Diversity OS,True,96.7741935483871,60.0,23897.0
HUST,set4_features_metadata,GPR,8,exploitation,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,58.409753667397794,0.9420928010870612,60.0,0.967741935483871,22962.0,cycles,95,FS 4+GPR,Exploitation,True,96.7741935483871,60.0,22962.0
HUST,set4_features_metadata,GPR,8,exploration,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,51.974087177165174,0.8382917286639544,54.0,0.8709677419354839,20140.0,cycles,95,FS 4+GPR,Exploration,True,87.09677419354838,54.0,20140.0
HUST,set4_features_metadata,GPR,8,hybrid,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,50.71819230853518,0.8180353598150836,54.0,0.8709677419354839,20642.0,cycles,95,FS 4+GPR,Hybrid,True,87.09677419354838,54.0,20642.0
HUST,set4_features_metadata,GPR,8,random_selection,0.95,24.97887210902365,14.185293885163968,10.793578223859683,True,62,14.724972796356953,crossed,61.174841787978,0.9866909965802904,62.0,1.0,25804.0,cycles,95,FS 4+GPR,Random,True,100.0,62.0,25804.0
HUST,set4_features_metadata,GPR,9,coverage,0.95,14.846641103674724,9.092442675260774,5.75419842841395,True,62,9.380152596681471,crossed,52.20313627634594,0.8419860689733215,54.0,0.8709677419354839,22459.0,cycles,95,FS 4+GPR,Coverage,True,87.09677419354838,54.0,22459.0
HUST,set4_features_metadata,GPR,9,diversity_iterative,0.95,14.846641103674724,9.092442675260774,5.75419842841395,True,62,9.380152596681471,crossed,51.61750034278617,0.8325403281094544,54.0,0.8709677419354839,22436.0,cycles,95,FS 4+GPR,Diversity IT,True,87.09677419354838,54.0,22436.0
