dataset,acquisition,nfp_percent,trial,duration_unit,n_configurations,required_duration,required_pool_fraction_pct
TRI_Tesla,diversity_iterative,98,7,EFC,12,6427.442752810054,74.76635514018692
TRI_Tesla,diversity_iterative,98,8,EFC,13,7648.218730846072,82.2429906542056
TRI_Tesla,diversity_iterative,98,9,EFC,14,6582.450836254865,74.76635514018692
TRI_Tesla,diversity_iterative,98,10,EFC,15,7136.953837905251,74.76635514018692
TRI_Tesla,coverage,92,1,EFC,13,6326.031408779353,74.76635514018692
TRI_Tesla,coverage,92,2,EFC,15,5062.10085800349,59.813084112149525
TRI_Tesla,coverage,92,3,EFC,15,4524.546213980936,59.813084112149525
TRI_Tesla,coverage,92,4,EFC,14,1963.005034125893,22.42990654205608
TRI_Tesla,coverage,92,5,EFC,14,1508.7868778624495,22.42990654205608
TRI_Tesla,coverage,92,6,EFC,14,4735.528402517311,63.55140186915887
TRI_Tesla,coverage,92,7,EFC,12,4103.240442336085,56.07476635514018
TRI_Tesla,coverage,92,8,EFC,13,2341.775092554105,29.906542056074763
TRI_Tesla,coverage,92,9,EFC,14,2804.5028358787217,41.12149532710281
TRI_Tesla,coverage,92,10,EFC,15,2929.743197254595,29.906542056074763
TRI_Tesla,coverage,95,1,EFC,13,6326.031408779353,74.76635514018692
TRI_Tesla,coverage,95,2,EFC,15,5062.10085800349,59.813084112149525
TRI_Tesla,coverage,95,3,EFC,15,4960.5632572345085,59.813084112149525
TRI_Tesla,coverage,95,4,EFC,14,2342.9005124917394,29.90654205607477
TRI_Tesla,coverage,95,5,EFC,14,1884.954829385456,22.42990654205608
TRI_Tesla,coverage,95,6,EFC,14,4735.528402517311,63.55140186915887
TRI_Tesla,coverage,95,7,EFC,12,4103.240442336085,56.07476635514018
TRI_Tesla,coverage,95,8,EFC,13,3351.4254207974736,44.85981308411215
TRI_Tesla,coverage,95,9,EFC,14,3240.975494111821,52.33644859813084
TRI_Tesla,coverage,95,10,EFC,15,3944.88484999638,37.38317757009346
TRI_Tesla,coverage,98,1,EFC,13,6944.374521080791,82.2429906542056
TRI_Tesla,coverage,98,2,EFC,15,6822.389376786294,82.2429906542056
TRI_Tesla,coverage,98,3,EFC,15,5301.064010349985,67.28971962616822
TRI_Tesla,coverage,98,4,EFC,14,2560.003173807116,33.64485981308411
TRI_Tesla,coverage,98,5,EFC,14,1884.954829385456,22.42990654205608
TRI_Tesla,coverage,98,6,EFC,14,4735.528402517311,63.55140186915887
TRI_Tesla,coverage,98,7,EFC,12,4103.240442336085,56.07476635514018
TRI_Tesla,coverage,98,8,EFC,13,3351.4254207974736,44.85981308411215
TRI_Tesla,coverage,98,9,EFC,14,5234.101872558286,71.02803738317758
TRI_Tesla,coverage,98,10,EFC,15,3944.88484999638,37.38317757009346
TRI_Tesla,exploration,92,1,EFC,13,5206.981986441331,82.2429906542056
TRI_Tesla,exploration,92,2,EFC,15,5072.529539654431,74.76635514018692
TRI_Tesla,exploration,92,3,EFC,15,4211.533279710703,52.33644859813084
TRI_Tesla,exploration,92,4,EFC,14,3738.102296296572,52.33644859813084
TRI_Tesla,exploration,92,5,EFC,14,2281.6843385437805,29.906542056074763
TRI_Tesla,exploration,92,6,EFC,14,6208.520474768631,85.98130841121494
TRI_Tesla,exploration,92,7,EFC,12,4869.15236381063,71.02803738317758
TRI_Tesla,exploration,92,8,EFC,13,3044.1901219858364,44.85981308411215
TRI_Tesla,exploration,92,9,EFC,14,4625.71237476288,67.28971962616822
TRI_Tesla,exploration,92,10,EFC,15,3726.770745136291,44.85981308411215
TRI_Tesla,exploration,95,1,EFC,13,5206.981986441331,82.2429906542056
TRI_Tesla,exploration,95,2,EFC,15,6673.135395671642,82.2429906542056
TRI_Tesla,exploration,95,3,EFC,15,4609.420917351488,67.28971962616822
TRI_Tesla,exploration,95,4,EFC,14,3738.102296296572,52.33644859813084
TRI_Tesla,exploration,95,5,EFC,14,2281.6843385437805,29.906542056074763
TRI_Tesla,exploration,95,6,EFC,14,6377.381668241832,89.7196261682243
TRI_Tesla,exploration,95,7,EFC,12,5870.163238316731,82.24299065420561
TRI_Tesla,exploration,95,8,EFC,13,3155.871357863013,44.85981308411215
TRI_Tesla,exploration,95,9,EFC,14,5891.893949661268,74.76635514018692
TRI_Tesla,exploration,95,10,EFC,15,5369.548405986335,59.813084112149525
TRI_Tesla,exploration,98,1,EFC,13,5539.065989814279,89.7196261682243
TRI_Tesla,exploration,98,2,EFC,15,7145.229652437277,89.7196261682243
TRI_Tesla,exploration,98,3,EFC,15,4767.578166493401,67.28971962616822
TRI_Tesla,exploration,98,4,EFC,14,4452.7870989537605,59.813084112149525
TRI_Tesla,exploration,98,5,EFC,14,2281.6843385437805,29.906542056074763
TRI_Tesla,exploration,98,6,EFC,14,6377.381668241832,89.7196261682243
TRI_Tesla,exploration,98,7,EFC,12,5870.163238316731,82.24299065420561
TRI_Tesla,exploration,98,8,EFC,13,4005.5101271126928,52.33644859813084
TRI_Tesla,exploration,98,9,EFC,14,6084.548310743377,82.2429906542056
TRI_Tesla,exploration,98,10,EFC,15,5657.586263884052,67.28971962616822
TRI_Tesla,exploitation,92,1,EFC,13,5526.405327123304,74.76635514018692
TRI_Tesla,exploitation,92,2,EFC,15,5762.069740490738,67.28971962616822
TRI_Tesla,exploitation,92,3,EFC,15,3709.451996866385,37.38317757009346
TRI_Tesla,exploitation,92,4,EFC,14,2815.2892045990384,41.1214953271028
TRI_Tesla,exploitation,92,5,EFC,14,3763.001742694824,48.598130841121495
TRI_Tesla,exploitation,92,6,EFC,14,3805.197374460901,52.33644859813084
TRI_Tesla,exploitation,92,7,EFC,12,3134.1297379028183,33.64485981308411
TRI_Tesla,exploitation,92,8,EFC,13,4331.513670630169,52.33644859813084
TRI_Tesla,exploitation,92,9,EFC,14,4879.318567767239,63.55140186915887
TRI_Tesla,exploitation,92,10,EFC,15,5220.380207489747,67.28971962616822
TRI_Tesla,exploitation,95,1,EFC,13,5843.516356255807,74.76635514018692
TRI_Tesla,exploitation,95,2,EFC,15,6231.766994071356,74.76635514018692
TRI_Tesla,exploitation,95,3,EFC,15,3722.3838373787007,37.38317757009346
TRI_Tesla,exploitation,95,4,EFC,14,2921.8454388741025,44.85981308411215
TRI_Tesla,exploitation,95,5,EFC,14,4065.97729613234,52.33644859813084
TRI_Tesla,exploitation,95,6,EFC,14,3805.197374460901,52.33644859813084
TRI_Tesla,exploitation,95,7,EFC,12,3894.939989703324,41.12149532710281
TRI_Tesla,exploitation,95,8,EFC,13,4988.590929992223,59.813084112149525
TRI_Tesla,exploitation,95,9,EFC,14,5069.864909899794,67.28971962616822
TRI_Tesla,exploitation,95,10,EFC,15,5413.5214524232815,67.28971962616822
TRI_Tesla,exploitation,98,1,EFC,13,6453.231837609425,89.7196261682243
TRI_Tesla,exploitation,98,2,EFC,15,6368.611577403078,82.2429906542056
TRI_Tesla,exploitation,98,3,EFC,15,3722.3838373787007,37.38317757009346
TRI_Tesla,exploitation,98,4,EFC,14,3938.3124567008417,59.813084112149525
TRI_Tesla,exploitation,98,5,EFC,14,4465.815741748863,56.07476635514018
TRI_Tesla,exploitation,98,6,EFC,14,3805.197374460901,52.33644859813084
TRI_Tesla,exploitation,98,7,EFC,12,4062.173154953583,41.12149532710281
TRI_Tesla,exploitation,98,8,EFC,13,4988.590929992223,59.813084112149525
TRI_Tesla,exploitation,98,9,EFC,14,5645.680816272256,74.76635514018692
TRI_Tesla,exploitation,98,10,EFC,15,5413.5214524232815,67.28971962616822
TRI_Tesla,hybrid,92,1,EFC,13,6265.356033633093,74.76635514018692
TRI_Tesla,hybrid,92,2,EFC,15,4676.607626456467,59.813084112149525
TRI_Tesla,hybrid,92,3,EFC,15,3457.276282065907,37.38317757009346
TRI_Tesla,hybrid,92,4,EFC,14,2076.149690757745,29.906542056074763
TRI_Tesla,hybrid,92,5,EFC,14,1597.055211932367,18.69158878504673
TRI_Tesla,hybrid,92,6,EFC,14,5573.544115851548,67.28971962616822
TRI_Tesla,hybrid,92,7,EFC,12,4041.210505945389,48.598130841121495
TRI_Tesla,hybrid,92,8,EFC,13,2350.775655641149,37.38317757009346
TRI_Tesla,hybrid,92,9,EFC,14,2804.23607105208,37.38317757009346
TRI_Tesla,hybrid,92,10,EFC,15,3381.1040728952803,37.38317757009346
TRI_Tesla,hybrid,95,1,EFC,13,6610.047423652283,82.2429906542056
TRI_Tesla,hybrid,95,2,EFC,15,5622.036108655903,67.28971962616822
TRI_Tesla,hybrid,95,3,EFC,15,3768.0024395509936,37.38317757009346
TRI_Tesla,hybrid,95,4,EFC,14,3388.4135750669275,41.12149532710281
TRI_Tesla,hybrid,95,5,EFC,14,1659.2070910048333,22.42990654205608
TRI_Tesla,hybrid,95,6,EFC,14,5573.544115851548,67.28971962616822
TRI_Tesla,hybrid,95,7,EFC,12,4041.210505945389,48.598130841121495
TRI_Tesla,hybrid,95,8,EFC,13,3512.678477087797,37.38317757009346
TRI_Tesla,hybrid,95,9,EFC,14,4016.5408884590433,48.598130841121495
TRI_Tesla,hybrid,95,10,EFC,15,3381.1040728952803,37.38317757009346
TRI_Tesla,hybrid,98,1,EFC,13,7440.065468747184,82.2429906542056
TRI_Tesla,hybrid,98,2,EFC,15,6637.637877598975,74.76635514018692
TRI_Tesla,hybrid,98,3,EFC,15,4183.534821009751,44.85981308411215
TRI_Tesla,hybrid,98,4,EFC,14,4012.8480735466046,52.33644859813084
TRI_Tesla,hybrid,98,5,EFC,14,1778.7964860564266,22.42990654205608
TRI_Tesla,hybrid,98,6,EFC,14,6589.235750247824,74.76635514018692
TRI_Tesla,hybrid,98,7,EFC,12,4041.210505945389,48.598130841121495
TRI_Tesla,hybrid,98,8,EFC,13,4831.347141309215,52.33644859813084
TRI_Tesla,hybrid,98,9,EFC,14,4161.2272455485245,52.33644859813084
TRI_Tesla,hybrid,98,10,EFC,15,5668.606689037586,67.28971962616822
