dataset,feature_set,model,trial,full_pool_mape,model_family
ISU_ILCC,set4_features_metadata,GPR,3,13.983624538627298,Primary ML
ISU_ILCC,set4_features_metadata,GPR,4,16.302811935775598,Primary ML
ISU_ILCC,set4_features_metadata,GPR,5,18.367370727578592,Primary ML
ISU_ILCC,set4_features_metadata,GPR,6,21.403146771102797,Primary ML
ISU_ILCC,set4_features_metadata,GPR,7,20.18669391097907,Primary ML
ISU_ILCC,set4_features_metadata,GPR,8,26.40776075553068,Primary ML
ISU_ILCC,set4_features_metadata,GPR,9,22.937231270646937,Primary ML
ISU_ILCC,set4_features_metadata,GPR,10,22.25563915967739,Primary ML
ISU_ILCC,set4_features_metadata,RF,1,19.45992740526953,Primary ML
ISU_ILCC,set4_features_metadata,RF,2,18.24053379359666,Primary ML
ISU_ILCC,set4_features_metadata,RF,3,23.081038696224265,Primary ML
ISU_ILCC,set4_features_metadata,RF,4,15.108453588950995,Primary ML
ISU_ILCC,set4_features_metadata,RF,5,23.623840395742825,Primary ML
ISU_ILCC,set4_features_metadata,RF,6,26.24241562023363,Primary ML
ISU_ILCC,set4_features_metadata,RF,7,26.916517274084534,Primary ML
ISU_ILCC,set4_features_metadata,RF,8,26.98806264567664,Primary ML
ISU_ILCC,set4_features_metadata,RF,9,25.884420123063336,Primary ML
ISU_ILCC,set4_features_metadata,RF,10,22.742354694634816,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,1,16.774727644781613,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,2,15.574294294892765,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,3,15.681545714087452,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,4,10.66148695039893,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,5,19.850339591049625,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,6,18.87197871490297,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,7,19.05516221187016,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,8,22.819729716147357,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,9,19.0266573496626,Primary ML
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,10,20.004027698928798,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,1,14.801307217217827,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,2,19.25342427351053,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,3,13.983624538627298,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,4,16.302811935775598,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,5,18.367370727578592,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,6,21.403146771102797,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,7,20.18669391097907,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,8,26.40776075553068,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,9,22.937231270646937,Primary ML
ISU_ILCC,set5_features_metadata_corr95,GPR,10,22.25563915967739,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,1,19.45992740526953,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,2,18.24053379359666,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,3,23.081038696224265,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,4,15.108453588950995,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,5,23.623840395742825,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,6,26.24241562023363,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,7,26.916517274084534,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,8,26.98806264567664,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,9,25.884420123063336,Primary ML
ISU_ILCC,set5_features_metadata_corr95,RF,10,22.742354694634816,Primary ML
KIT,set1_dQn_m,AE_ENet,1,23.735391326069525,Primary ML
KIT,set1_dQn_m,AE_ENet,2,16.645170991753215,Primary ML
KIT,set1_dQn_m,AE_ENet,3,15.999912529276571,Primary ML
KIT,set1_dQn_m,AE_ENet,4,15.56767800165585,Primary ML
KIT,set1_dQn_m,AE_ENet,5,29.341595764767646,Primary ML
KIT,set1_dQn_m,AE_ENet,6,26.70130715311388,Primary ML
KIT,set1_dQn_m,AE_ENet,7,15.837825132829646,Primary ML
KIT,set1_dQn_m,AE_ENet,8,38.931280244844025,Primary ML
KIT,set1_dQn_m,AE_ENet,9,16.941583216806755,Primary ML
KIT,set1_dQn_m,AE_ENet,10,17.066117056032475,Primary ML
KIT,set1_dQn_m,GPR,1,29.88712567087649,Primary ML
KIT,set1_dQn_m,GPR,2,31.34136393044405,Primary ML
KIT,set1_dQn_m,GPR,3,18.36418812246294,Primary ML
KIT,set1_dQn_m,GPR,4,14.942874755816224,Primary ML
KIT,set1_dQn_m,GPR,5,36.38336354269354,Primary ML
KIT,set1_dQn_m,GPR,6,40.62525732433545,Primary ML
KIT,set1_dQn_m,GPR,7,30.114246488592773,Primary ML
KIT,set1_dQn_m,GPR,8,45.7203192863793,Primary ML
KIT,set1_dQn_m,GPR,9,18.05111898981772,Primary ML
KIT,set1_dQn_m,GPR,10,10.453120066428076,Primary ML
KIT,set1_dQn_m,RF,1,30.64667631792801,Primary ML
KIT,set1_dQn_m,RF,2,19.789661082937425,Primary ML
KIT,set1_dQn_m,RF,3,15.942496001023391,Primary ML
KIT,set1_dQn_m,RF,4,26.550737775293737,Primary ML
KIT,set1_dQn_m,RF,5,34.988182013499326,Primary ML
KIT,set1_dQn_m,RF,6,28.07990038791476,Primary ML
KIT,set1_dQn_m,RF,7,19.780147634610994,Primary ML
KIT,set1_dQn_m,RF,8,21.8726823680902,Primary ML
KIT,set1_dQn_m,RF,9,15.54880100620329,Primary ML
KIT,set1_dQn_m,RF,10,13.674486153922638,Primary ML
KIT,set2_early_soh,AE_ENet,1,26.14635978978644,Primary ML
KIT,set2_early_soh,AE_ENet,2,28.720118432387903,Primary ML
KIT,set2_early_soh,AE_ENet,3,28.654735646352357,Primary ML
KIT,set2_early_soh,AE_ENet,4,30.357391653896844,Primary ML
KIT,set2_early_soh,AE_ENet,5,21.712530880701006,Primary ML
KIT,set2_early_soh,AE_ENet,6,32.860684242504995,Primary ML
KIT,set2_early_soh,AE_ENet,7,28.885600828870583,Primary ML
KIT,set2_early_soh,AE_ENet,8,25.799783619893486,Primary ML
KIT,set2_early_soh,AE_ENet,9,29.45771677021292,Primary ML
KIT,set2_early_soh,AE_ENet,10,41.30749194199593,Primary ML
KIT,set2_early_soh,GPR,1,29.117254462584235,Primary ML
KIT,set2_early_soh,GPR,2,28.868396741739925,Primary ML
KIT,set2_early_soh,GPR,3,27.324838943932985,Primary ML
KIT,set2_early_soh,GPR,4,33.30840408619218,Primary ML
KIT,set2_early_soh,GPR,5,35.3031574029192,Primary ML
KIT,set2_early_soh,GPR,6,35.01490510020754,Primary ML
KIT,set2_early_soh,GPR,7,28.307321092296373,Primary ML
KIT,set2_early_soh,GPR,8,28.96783873604419,Primary ML
KIT,set2_early_soh,GPR,9,29.5685585424211,Primary ML
KIT,set2_early_soh,GPR,10,64.54250431039979,Primary ML
KIT,set2_early_soh,RF,1,31.61077044488906,Primary ML
KIT,set2_early_soh,RF,2,39.31903288834557,Primary ML
KIT,set2_early_soh,RF,3,40.54721464642988,Primary ML
KIT,set2_early_soh,RF,4,48.12081163686452,Primary ML
KIT,set2_early_soh,RF,5,36.03004467402022,Primary ML
KIT,set2_early_soh,RF,6,28.78365548958926,Primary ML
KIT,set2_early_soh,RF,7,41.17146498615124,Primary ML
KIT,set2_early_soh,RF,8,37.93191632692942,Primary ML
KIT,set2_early_soh,RF,9,48.03307705797317,Primary ML
KIT,set2_early_soh,RF,10,31.84894923174293,Primary ML
KIT,set3_features,AE_ENet,1,20.370231865423904,Primary ML
KIT,set3_features,AE_ENet,2,16.71425479522352,Primary ML
KIT,set3_features,AE_ENet,3,15.101729631030766,Primary ML
KIT,set3_features,AE_ENet,4,15.780514155102049,Primary ML
KIT,set3_features,AE_ENet,5,18.44617592128344,Primary ML
KIT,set3_features,AE_ENet,6,20.534216204419835,Primary ML
KIT,set3_features,AE_ENet,7,16.670427296953687,Primary ML
KIT,set3_features,AE_ENet,8,22.86890839678834,Primary ML
KIT,set3_features,AE_ENet,9,15.139786442377403,Primary ML
KIT,set3_features,AE_ENet,10,30.17970019584689,Primary ML
KIT,set3_features,GPR,1,19.72090548551586,Primary ML
KIT,set3_features,GPR,2,22.101790180458504,Primary ML
KIT,set3_features,GPR,3,9.629018668957295,Primary ML
KIT,set3_features,GPR,4,14.572469161595569,Primary ML
KIT,set3_features,GPR,5,22.48701247199401,Primary ML
KIT,set3_features,GPR,6,21.83127713723241,Primary ML
KIT,set3_features,GPR,7,21.419130961705623,Primary ML
KIT,set3_features,GPR,8,21.885702093757896,Primary ML
KIT,set3_features,GPR,9,14.803354430165456,Primary ML
KIT,set3_features,GPR,10,12.001352650748036,Primary ML
KIT,set3_features,RF,1,25.842261801417237,Primary ML
KIT,set3_features,RF,2,17.46395435520684,Primary ML
KIT,set3_features,RF,3,13.238753890520965,Primary ML
KIT,set3_features,RF,4,16.653659118734783,Primary ML
KIT,set3_features,RF,5,27.938992465022984,Primary ML
KIT,set3_features,RF,6,27.528081614486062,Primary ML
KIT,set3_features,RF,7,20.81922069824696,Primary ML
KIT,set3_features,RF,8,26.798890391316757,Primary ML
KIT,set3_features,RF,9,15.480301838300518,Primary ML
KIT,set3_features,RF,10,25.907068775860314,Primary ML
KIT,set4_features_metadata,AE_ENet,1,19.11677212752219,Primary ML
KIT,set4_features_metadata,AE_ENet,2,25.119161958740296,Primary ML
KIT,set4_features_metadata,AE_ENet,3,11.007884021834522,Primary ML
KIT,set4_features_metadata,AE_ENet,4,11.846625170217868,Primary ML
KIT,set4_features_metadata,AE_ENet,5,31.195940643680483,Primary ML
KIT,set4_features_metadata,AE_ENet,6,34.587468304750665,Primary ML
KIT,set4_features_metadata,AE_ENet,7,27.249097374447768,Primary ML
KIT,set4_features_metadata,AE_ENet,8,20.113639906154976,Primary ML
KIT,set4_features_metadata,AE_ENet,9,11.246048922981535,Primary ML
KIT,set4_features_metadata,AE_ENet,10,39.623988960162784,Primary ML
KIT,set4_features_metadata,GPR,1,17.763290431391475,Primary ML
KIT,set4_features_metadata,GPR,2,28.6907923816666,Primary ML
KIT,set4_features_metadata,GPR,3,31.32843335714976,Primary ML
KIT,set4_features_metadata,GPR,4,34.21118630961306,Primary ML
KIT,set4_features_metadata,GPR,5,17.72336930373912,Primary ML
KIT,set4_features_metadata,GPR,6,16.386346350966647,Primary ML
KIT,set4_features_metadata,GPR,7,33.94138978588544,Primary ML
KIT,set4_features_metadata,GPR,8,20.673531839815627,Primary ML
KIT,set4_features_metadata,GPR,9,38.48527330245772,Primary ML
KIT,set4_features_metadata,GPR,10,11.377667059860007,Primary ML
KIT,set4_features_metadata,RF,1,24.62276404863163,Primary ML
KIT,set4_features_metadata,RF,2,17.02580989627558,Primary ML
KIT,set4_features_metadata,RF,3,12.8951610083939,Primary ML
KIT,set4_features_metadata,RF,4,19.1038209203358,Primary ML
KIT,set4_features_metadata,RF,5,27.02294191199798,Primary ML
KIT,set4_features_metadata,RF,6,27.72298434604889,Primary ML
KIT,set4_features_metadata,RF,7,20.82496202482457,Primary ML
KIT,set4_features_metadata,RF,8,28.084963320638355,Primary ML
KIT,set4_features_metadata,RF,9,15.491189824734244,Primary ML
KIT,set4_features_metadata,RF,10,26.241033494787324,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,1,22.38330039469011,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,2,30.00938196313849,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,3,18.240653883997275,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,4,17.97517581459592,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,5,38.2467024965714,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,6,41.98478278869358,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,7,33.41717338852545,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,8,23.81840237493353,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,9,17.97319078573744,Primary ML
KIT,set5_features_metadata_corr95,AE_ENet,10,44.90912191740805,Primary ML
KIT,set5_features_metadata_corr95,GPR,1,19.39571196577455,Primary ML
KIT,set5_features_metadata_corr95,GPR,2,28.92159409531026,Primary ML
KIT,set5_features_metadata_corr95,GPR,3,33.979153993290524,Primary ML
KIT,set5_features_metadata_corr95,GPR,4,34.14049967222969,Primary ML
KIT,set5_features_metadata_corr95,GPR,5,14.935245329051128,Primary ML
KIT,set5_features_metadata_corr95,GPR,6,14.459016641680384,Primary ML
KIT,set5_features_metadata_corr95,GPR,7,35.51436723007051,Primary ML
KIT,set5_features_metadata_corr95,GPR,8,20.32544441421516,Primary ML
KIT,set5_features_metadata_corr95,GPR,9,39.77690557187778,Primary ML
KIT,set5_features_metadata_corr95,GPR,10,13.201555477824613,Primary ML
KIT,set5_features_metadata_corr95,RF,1,22.770241366995748,Primary ML
KIT,set5_features_metadata_corr95,RF,2,29.1900513189415,Primary ML
KIT,set5_features_metadata_corr95,RF,3,18.65590017528529,Primary ML
KIT,set5_features_metadata_corr95,RF,4,34.94397447858508,Primary ML
KIT,set5_features_metadata_corr95,RF,5,16.33056809866665,Primary ML
KIT,set5_features_metadata_corr95,RF,6,20.8241490837137,Primary ML
KIT,set5_features_metadata_corr95,RF,7,30.469880328356755,Primary ML
KIT,set5_features_metadata_corr95,RF,8,29.36694175102348,Primary ML
KIT,set5_features_metadata_corr95,RF,9,30.59054035708646,Primary ML
KIT,set5_features_metadata_corr95,RF,10,31.711857487550706,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,1,41.59732634205533,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,2,29.665530455816885,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,3,23.745064303037747,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,4,29.159111117871223,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,5,58.16375898939873,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,6,45.3726033811045,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,7,42.49373285703246,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,8,40.61063634146565,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,9,26.5759865638507,Primary ML
LSD_Primary,set1_dQn_m,AE_ENet,10,30.418805699207603,Primary ML
LSD_Primary,set1_dQn_m,GPR,1,25.948504670039743,Primary ML
LSD_Primary,set1_dQn_m,GPR,2,27.29916194458487,Primary ML
LSD_Primary,set1_dQn_m,GPR,3,17.056595612013034,Primary ML
LSD_Primary,set1_dQn_m,GPR,4,19.511315247657336,Primary ML
LSD_Primary,set1_dQn_m,GPR,5,31.909032112045,Primary ML
LSD_Primary,set1_dQn_m,GPR,6,31.28788210330856,Primary ML
LSD_Primary,set1_dQn_m,GPR,7,31.01928275982024,Primary ML
LSD_Primary,set1_dQn_m,GPR,8,26.791771599711065,Primary ML
LSD_Primary,set1_dQn_m,GPR,9,16.6759301263713,Primary ML
LSD_Primary,set1_dQn_m,GPR,10,73.58547641407495,Primary ML
LSD_Primary,set1_dQn_m,RF,1,23.03826341159525,Primary ML
LSD_Primary,set1_dQn_m,RF,2,18.04417107564136,Primary ML
LSD_Primary,set1_dQn_m,RF,3,11.595427017621889,Primary ML
LSD_Primary,set1_dQn_m,RF,4,38.749836238468696,Primary ML
LSD_Primary,set1_dQn_m,RF,5,38.67820811374569,Primary ML
LSD_Primary,set1_dQn_m,RF,6,25.177678578805857,Primary ML
LSD_Primary,set1_dQn_m,RF,7,12.690506609495353,Primary ML
LSD_Primary,set1_dQn_m,RF,8,39.079824165630605,Primary ML
LSD_Primary,set1_dQn_m,RF,9,12.171882650771153,Primary ML
LSD_Primary,set1_dQn_m,RF,10,19.485227706254687,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,1,39.865657711343374,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,2,31.88316115303007,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,3,40.98677466427581,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,4,47.76398654483428,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,5,38.61786035565965,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,6,28.100842611219385,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,7,38.81822798834607,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,8,39.51618734856712,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,9,33.62331274121928,Primary ML
LSD_Primary,set2_early_soh,AE_ENet,10,31.0457255834396,Primary ML
LSD_Primary,set2_early_soh,GPR,1,35.30526758302657,Primary ML
LSD_Primary,set2_early_soh,GPR,2,34.13854491975978,Primary ML
LSD_Primary,set2_early_soh,GPR,3,48.034353739081766,Primary ML
LSD_Primary,set2_early_soh,GPR,4,46.013375990176215,Primary ML
LSD_Primary,set2_early_soh,GPR,5,38.2694711578526,Primary ML
LSD_Primary,set2_early_soh,GPR,6,29.125752840149875,Primary ML
LSD_Primary,set2_early_soh,GPR,7,34.99586924946012,Primary ML
LSD_Primary,set2_early_soh,GPR,8,59.78991492376594,Primary ML
LSD_Primary,set2_early_soh,GPR,9,36.53055509643341,Primary ML
LSD_Primary,set2_early_soh,GPR,10,33.67322477783964,Primary ML
LSD_Primary,set2_early_soh,RF,1,34.581696467942365,Primary ML
LSD_Primary,set2_early_soh,RF,2,38.08447015844655,Primary ML
LSD_Primary,set2_early_soh,RF,3,59.37100264039456,Primary ML
LSD_Primary,set2_early_soh,RF,4,56.45690678644206,Primary ML
LSD_Primary,set2_early_soh,RF,5,60.303144278408126,Primary ML
LSD_Primary,set2_early_soh,RF,6,31.476293361119332,Primary ML
LSD_Primary,set2_early_soh,RF,7,38.184100867138746,Primary ML
LSD_Primary,set2_early_soh,RF,8,60.47458128027471,Primary ML
LSD_Primary,set2_early_soh,RF,9,42.97610910789037,Primary ML
LSD_Primary,set2_early_soh,RF,10,34.225040239183095,Primary ML
LSD_Primary,set3_features,AE_ENet,1,21.004126480021508,Primary ML
LSD_Primary,set3_features,AE_ENet,2,24.77399284164824,Primary ML
LSD_Primary,set3_features,AE_ENet,3,20.915996174986415,Primary ML
LSD_Primary,set3_features,AE_ENet,4,32.39205230959762,Primary ML
LSD_Primary,set3_features,AE_ENet,5,24.68617558825665,Primary ML
LSD_Primary,set3_features,AE_ENet,6,41.732844660327366,Primary ML
LSD_Primary,set3_features,AE_ENet,7,42.07849221440505,Primary ML
LSD_Primary,set3_features,AE_ENet,8,35.078566580234515,Primary ML
LSD_Primary,set3_features,AE_ENet,9,24.47324847607886,Primary ML
LSD_Primary,set3_features,AE_ENet,10,321.39302886335173,Primary ML
LSD_Primary,set3_features,GPR,1,45.68572802209113,Primary ML
LSD_Primary,set3_features,GPR,2,21.43473094069221,Primary ML
LSD_Primary,set3_features,GPR,3,21.133394589512854,Primary ML
LSD_Primary,set3_features,GPR,4,21.172303825669967,Primary ML
LSD_Primary,set3_features,GPR,5,48.65379289250063,Primary ML
LSD_Primary,set3_features,GPR,6,44.255445466633056,Primary ML
LSD_Primary,set3_features,GPR,7,49.93942292581763,Primary ML
LSD_Primary,set3_features,GPR,8,53.2048891370801,Primary ML
LSD_Primary,set3_features,GPR,9,26.59841931204148,Primary ML
LSD_Primary,set3_features,GPR,10,81.7999061581472,Primary ML
LSD_Primary,set3_features,RF,1,24.55846692784154,Primary ML
LSD_Primary,set3_features,RF,2,22.68283258620034,Primary ML
LSD_Primary,set3_features,RF,3,26.68380867446881,Primary ML
LSD_Primary,set3_features,RF,4,26.13414324190621,Primary ML
LSD_Primary,set3_features,RF,5,28.226493379655945,Primary ML
LSD_Primary,set3_features,RF,6,27.981452224784068,Primary ML
LSD_Primary,set3_features,RF,7,17.351790890681276,Primary ML
LSD_Primary,set3_features,RF,8,29.5617266601694,Primary ML
LSD_Primary,set3_features,RF,9,34.32988485385562,Primary ML
LSD_Primary,set3_features,RF,10,17.29424654116943,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,1,20.5617963595195,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,2,22.504106283097485,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,3,16.324667870198244,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,4,30.511214504923526,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,5,26.842617061446123,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,6,30.351661743472494,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,7,38.18044507287097,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,8,30.049392234979145,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,9,18.07922511972115,Primary ML
LSD_Primary,set4_features_metadata,AE_ENet,10,113.89639123524724,Primary ML
LSD_Primary,set4_features_metadata,GPR,1,96.25833266550316,Primary ML
LSD_Primary,set4_features_metadata,GPR,2,25.75351188658826,Primary ML
LSD_Primary,set4_features_metadata,GPR,3,18.2194240250937,Primary ML
LSD_Primary,set4_features_metadata,GPR,4,47.6814464990692,Primary ML
LSD_Primary,set4_features_metadata,GPR,5,88.50006304586256,Primary ML
LSD_Primary,set4_features_metadata,GPR,6,96.52859973698222,Primary ML
LSD_Primary,set4_features_metadata,GPR,7,47.38417713425463,Primary ML
LSD_Primary,set4_features_metadata,GPR,8,103.4371379251875,Primary ML
LSD_Primary,set4_features_metadata,GPR,9,41.272229992190525,Primary ML
LSD_Primary,set4_features_metadata,GPR,10,74.3805676349357,Primary ML
LSD_Primary,set4_features_metadata,RF,1,26.02311862720901,Primary ML
LSD_Primary,set4_features_metadata,RF,2,22.41272408071531,Primary ML
LSD_Primary,set4_features_metadata,RF,3,26.74844636813325,Primary ML
LSD_Primary,set4_features_metadata,RF,4,28.46946622617878,Primary ML
LSD_Primary,set4_features_metadata,RF,5,26.33208178538257,Primary ML
LSD_Primary,set4_features_metadata,RF,6,27.33199495889333,Primary ML
LSD_Primary,set4_features_metadata,RF,7,17.373282509225533,Primary ML
LSD_Primary,set4_features_metadata,RF,8,30.31157056543169,Primary ML
LSD_Primary,set4_features_metadata,RF,9,36.001894025721285,Primary ML
LSD_Primary,set4_features_metadata,RF,10,18.24615395994514,Primary ML
